Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
10,2016-07-07 06:12:08+00:00,"{""valence"": 0.5818018253968253, ""arousal"": 0.4577500793650794, ""dominance"": 0.5267775396825398, ""emotion"": [0.17896825396825394, 0.18396825396825395, 0.1, 0.1673015873015873, 0.05277777777777778, 0.12777777777777777, 0.1673015873015873, 0.1706349206349206]}","[{""valence"": 0.2677142857142857, ""arousal"": 0.655, ""dominance"": 0.4741428571428572}, {""valence"": 0.31057142857142855, ""arousal"": 0.7424285714285713, ""dominance"": 0.5997142857142858}, {""valence"": 0.7560000000000001, ""arousal"": 0.6196666666666666, ""dominance"": 0.7076666666666668}, {""valence"": 0.7519999999999999, ""arousal"": 0.6472, ""dominance"": 0.7996}, {""valence"": 0.578, ""arousal"": 0.459, ""dominance"": 0.4266666666666667}, {""valence"": 0.13479999999999998, ""arousal"": 0.6352, ""dominance"": 0.3712}, {""valence"": 0.8314, ""arousal"": 0.5546, ""dominance"": 0.6834}, {""valence"": 0.19399999999999998, ""arousal"": 0.7281666666666666, ""dominance"": 0.47433333333333344}]"
11,2016-07-11 00:34:13+00:00,"{""valence"": 0.5979343915343914, ""arousal"": 0.46092566137566127, ""dominance"": 0.4860362433862434, ""emotion"": [0.06746031746031746, 0.031746031746031744, 0.0917989417989418, 0.09814814814814814, 0.04259259259259259, 0.05952380952380952, 0.06402116402116402, 0.03968253968253968]}","[{""valence"": 0.2412, ""arousal"": 0.6442, ""dominance"": 0.3868}, {""valence"": 0.35766666666666663, ""arousal"": 0.774, ""dominance"": 0.436}, {""valence"": 0.757875, ""arousal"": 0.667125, ""dominance"": 0.571625}, {""valence"": 0.7237142857142859, ""arousal"": 0.4804285714285715, ""dominance"": 0.5810000000000001}, {""valence"": 0.80775, ""arousal"": 0.7597499999999999, ""dominance"": 0.569}, {""valence"": 0.08024999999999999, ""arousal"": 0.62975, ""dominance"": 0.35150000000000003}, {""valence"": 0.9135714285714285, ""arousal"": 0.6212857142857143, ""dominance"": 0.6092857142857142}, {""valence"": 0.051, ""arousal"": 0.637, ""dominance"": 0.3355}]"
12,2016-07-24 21:02:32+00:00,"{""valence"": 0.6477687074829934, ""arousal"": 0.42172959183673475, ""dominance"": 0.5272488662131519, ""emotion"": [0.0, 0.031746031746031744, 0.055555555555555546, 0.15759637188208617, 0.03741496598639456, 0.031746031746031744, 0.1377551020408163, 0.027777777777777773]}","[{""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.20850000000000002, ""arousal"": 0.6214999999999999, ""dominance"": 0.479}, {""valence"": 0.89625, ""arousal"": 0.5894999999999999, ""dominance"": 0.6295000000000001}, {""valence"": 0.8157777777777776, ""arousal"": 0.46444444444444444, ""dominance"": 0.591}, {""valence"": 0.7460000000000001, ""arousal"": 0.5409999999999999, ""dominance"": 0.6305000000000001}, {""valence"": 0.274, ""arousal"": 0.5275, ""dominance"": 0.2195}, {""valence"": 0.9153749999999999, ""arousal"": 0.5399999999999999, ""dominance"": 0.645625}, {""valence"": 0.26, ""arousal"": 0.66, ""dominance"": 0.402}]"
13,2016-08-14 17:00:57+00:00,"{""valence"": 0.6124880018674137, ""arousal"": 0.4301854575163399, ""dominance"": 0.5077106209150327, ""emotion"": [0.05128384687208216, 0.04901960784313725, 0.09243697478991596, 0.05065359477124183, 0.0196078431372549, 0.0534313725490196, 0.09393090569561158, 0.022292250233426705]}","[{""valence"": 0.23914285714285716, ""arousal"": 0.6375714285714286, ""dominance"": 0.3524285714285715}, {""valence"": 0.4024, ""arousal"": 0.49540000000000006, ""dominance"": 0.3292}, {""valence"": 0.6594285714285714, ""arousal"": 0.4428571428571429, ""dominance"": 0.5314285714285714}, {""valence"": 0.8193333333333334, ""arousal"": 0.46599999999999997, ""dominance"": 0.5720000000000001}, {""valence"": 0.833, ""arousal"": 0.551, ""dominance"": 0.525}, {""valence"": 0.21566666666666667, ""arousal"": 0.5048333333333334, ""dominance"": 0.27216666666666667}, {""valence"": 0.888125, ""arousal"": 0.58425, ""dominance"": 0.61025}, {""valence"": 0.041666666666666664, ""arousal"": 0.6603333333333333, ""dominance"": 0.3203333333333333}]"
14,2016-08-22 17:23:02+00:00,"{""valence"": 0.5947544973544974, ""arousal"": 0.4733026984126984, ""dominance"": 0.5099142857142857, ""emotion"": [0.105, 0.10777777777777778, 0.10296296296296296, 0.10555555555555556, 0.02222222222222222, 0.030000000000000002, 0.08240740740740742, 0.075]}","[{""valence"": 0.1345, ""arousal"": 0.81175, ""dominance"": 0.51425}, {""valence"": 0.20249999999999999, ""arousal"": 0.78525, ""dominance"": 0.44975}, {""valence"": 0.7157142857142856, ""arousal"": 0.5002857142857142, ""dominance"": 0.5614285714285715}, {""valence"": 0.774375, ""arousal"": 0.590625, ""dominance"": 0.789875}, {""valence"": 0.969, ""arousal"": 0.844, ""dominance"": 0.575}, {""valence"": 0.0555, ""arousal"": 0.8274999999999999, ""dominance"": 0.492}, {""valence"": 0.9028, ""arousal"": 0.6008, ""dominance"": 0.5880000000000001}, {""valence"": 0.2135, ""arousal"": 0.796, ""dominance"": 0.5365}]"
15,2016-09-10 02:23:33+00:00,"{""valence"": 0.5607507936507936, ""arousal"": 0.47503492063492064, ""dominance"": 0.46497936507936505, ""emotion"": [0.14246031746031745, 0.11388888888888889, 0.08968253968253968, 0.07380952380952381, 0.06468253968253967, 0.13968253968253966, 0.06190476190476191, 0.08333333333333333]}","[{""valence"": 0.37214285714285705, ""arousal"": 0.6451428571428571, ""dominance"": 0.46814285714285714}, {""valence"": 0.323, ""arousal"": 0.6917500000000001, ""dominance"": 0.3305}, {""valence"": 0.5439999999999999, ""arousal"": 0.577, ""dominance"": 0.5544}, {""valence"": 0.6928333333333333, ""arousal"": 0.4905, ""dominance"": 0.6326666666666666}, {""valence"": 0.6342, ""arousal"": 0.5034, ""dominance"": 0.5446000000000001}, {""valence"": 0.4093333333333333, ""arousal"": 0.6278333333333334, ""dominance"": 0.4366666666666667}, {""valence"": 0.7275999999999999, ""arousal"": 0.44079999999999997, ""dominance"": 0.5828}, {""valence"": 0.2316666666666667, ""arousal"": 0.6646666666666666, ""dominance"": 0.33}]"
16,2016-09-26 02:08:39+00:00,"{""valence"": 0.6094307150451888, ""arousal"": 0.4681047049441787, ""dominance"": 0.5082655369484318, ""emotion"": [0.050983519404572034, 0.057416267942583726, 0.13187134502923978, 0.12097288676236044, 0.10727006911217438, 0.036948431685273786, 0.13080808080808082, 0.013157894736842105]}","[{""valence"": 0.5126, ""arousal"": 0.5269999999999999, ""dominance"": 0.5372}, {""valence"": 0.32425000000000004, ""arousal"": 0.619, ""dominance"": 0.42825}, {""valence"": 0.630090909090909, ""arousal"": 0.47454545454545455, ""dominance"": 0.5512727272727272}, {""valence"": 0.7373076923076923, ""arousal"": 0.47476923076923083, ""dominance"": 0.6584615384615385}, {""valence"": 0.7018888888888889, ""arousal"": 0.5536666666666668, ""dominance"": 0.6683333333333333}, {""valence"": 0.27974999999999994, ""arousal"": 0.5735, ""dominance"": 0.40475000000000005}, {""valence"": 0.7730999999999999, ""arousal"": 0.5405, ""dominance"": 0.6396999999999999}, {""valence"": 0.583, ""arousal"": 0.433, ""dominance"": 0.465}]"
17,2016-10-05 15:16:46+00:00,"{""valence"": 0.6343918951418951, ""arousal"": 0.4467932299182299, ""dominance"": 0.521398508898509, ""emotion"": [0.032407407407407406, 0.017195767195767195, 0.09169071669071668, 0.04497354497354497, 0.06854256854256854, 0.009259259259259259, 0.05555555555555555, 0.005050505050505051]}","[{""valence"": 0.25699999999999995, ""arousal"": 0.5936666666666667, ""dominance"": 0.6523333333333333}, {""valence"": 0.189, ""arousal"": 0.8160000000000001, ""dominance"": 0.6665000000000001}, {""valence"": 0.5630000000000001, ""arousal"": 0.5056666666666666, ""dominance"": 0.6110000000000001}, {""valence"": 0.7756666666666666, ""arousal"": 0.492, ""dominance"": 0.7156666666666668}, {""valence"": 0.4734000000000001, ""arousal"": 0.6782, ""dominance"": 0.5730000000000001}, {""valence"": 0.041, ""arousal"": 0.828, ""dominance"": 0.66}, {""valence"": 0.887, ""arousal"": 0.507, ""dominance"": 0.636}, {""valence"": 0.086, ""arousal"": 0.567, ""dominance"": 0.113}]"
18,2016-10-14 00:44:53+00:00,"{""valence"": 0.5999552631578947, ""arousal"": 0.4506271929824561, ""dominance"": 0.5462675438596493, ""emotion"": [0.06052631578947368, 0.034210526315789476, 0.03903508771929825, 0.11359649122807017, 0.02850877192982456, 0.04298245614035088, 0.07850877192982456, 0.07631578947368421]}","[{""valence"": 0.4245, ""arousal"": 0.5155, ""dominance"": 0.48350000000000004}, {""valence"": 0.566, ""arousal"": 0.4613333333333333, ""dominance"": 0.5466666666666667}, {""valence"": 0.61725, ""arousal"": 0.47450000000000003, ""dominance"": 0.49450000000000005}, {""valence"": 0.8370000000000001, ""arousal"": 0.3545, ""dominance"": 0.6335}, {""valence"": 0.7393333333333333, ""arousal"": 0.6, ""dominance"": 0.7766666666666667}, {""valence"": 0.47425, ""arousal"": 0.5117499999999999, ""dominance"": 0.447}, {""valence"": 0.94275, ""arousal"": 0.3885, ""dominance"": 0.6325000000000001}, {""valence"": 0.5425, ""arousal"": 0.381, ""dominance"": 0.5690000000000001}]"
19,2016-10-19 19:38:52+00:00,"{""valence"": 0.6495741496598639, ""arousal"": 0.4792676303854874, ""dominance"": 0.5859181405895693, ""emotion"": [0.0, 0.015873015873015872, 0.09013605442176871, 0.0913265306122449, 0.06150793650793651, 0.025396825396825397, 0.10918367346938775, 0.007936507936507936]}","[{""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.245, ""arousal"": 0.776, ""dominance"": 0.267}, {""valence"": 0.645, ""arousal"": 0.49016666666666664, ""dominance"": 0.5471666666666667}, {""valence"": 0.792875, ""arousal"": 0.543375, ""dominance"": 0.719375}, {""valence"": 0.621, ""arousal"": 0.6216666666666667, ""dominance"": 0.7536666666666667}, {""valence"": 0.5389999999999999, ""arousal"": 0.6695, ""dominance"": 0.436}, {""valence"": 0.8275, ""arousal"": 0.5111249999999999, ""dominance"": 0.6429999999999999}, {""valence"": 0.583, ""arousal"": 0.433, ""dominance"": 0.465}]"
20,2016-11-01 23:32:01+00:00,"{""valence"": 0.6147057291666667, ""arousal"": 0.4928072916666667, ""dominance"": 0.5363911458333334, ""emotion"": [0.04375, 0.07916666666666668, 0.08541666666666667, 0.05989583333333333, 0.05729166666666666, 0.049999999999999996, 0.03229166666666666, 0.010416666666666666]}","[{""valence"": 0.19399999999999998, ""arousal"": 0.8263333333333334, ""dominance"": 0.6226666666666666}, {""valence"": 0.29619999999999996, ""arousal"": 0.6866, ""dominance"": 0.4856}, {""valence"": 0.594, ""arousal"": 0.4913333333333334, ""dominance"": 0.46016666666666667}, {""valence"": 0.7030000000000001, ""arousal"": 0.46419999999999995, ""dominance"": 0.599}, {""valence"": 0.526, ""arousal"": 0.683, ""dominance"": 0.69875}, {""valence"": 0.17149999999999999, ""arousal"": 0.62325, ""dominance"": 0.43875}, {""valence"": 0.8233333333333333, ""arousal"": 0.4663333333333333, ""dominance"": 0.634}, {""valence"": 0.073, ""arousal"": 0.784, ""dominance"": 0.431}]"
21,2016-11-10 01:28:36+00:00,"{""valence"": 0.6111969696969696, ""arousal"": 0.42977545172219084, ""dominance"": 0.5143927159796724, ""emotion"": [0.05942028985507246, 0.05797101449275362, 0.007246376811594202, 0.08457556935817806, 0.018115942028985504, 0.05797101449275362, 0.011594202898550725, 0.0608695652173913]}","[{""valence"": 0.19833333333333333, ""arousal"": 0.5086666666666666, ""dominance"": 0.297}, {""valence"": 0.11640000000000002, ""arousal"": 0.5800000000000001, ""dominance"": 0.2922}, {""valence"": 0.67, ""arousal"": 0.118, ""dominance"": 0.442}, {""valence"": 0.6964, ""arousal"": 0.3898, ""dominance"": 0.6254}, {""valence"": 0.655, ""arousal"": 0.417, ""dominance"": 0.67}, {""valence"": 0.11640000000000002, ""arousal"": 0.5800000000000001, ""dominance"": 0.2922}, {""valence"": 0.7515000000000001, ""arousal"": 0.28200000000000003, ""dominance"": 0.46599999999999997}, {""valence"": 0.241, ""arousal"": 0.4905, ""dominance"": 0.3303333333333333}]"
22,2016-11-18 03:39:25+00:00,"{""valence"": 0.6277946031746032, ""arousal"": 0.49399455026455025, ""dominance"": 0.5239317460317461, ""emotion"": [0.075, 0.03333333333333333, 0.17193121693121693, 0.13645502645502644, 0.10166666666666666, 0.05119047619047619, 0.1311904761904762, 0.08]}","[{""valence"": 0.3373333333333333, ""arousal"": 0.7386666666666667, ""dominance"": 0.46366666666666667}, {""valence"": 0.031, ""arousal"": 0.802, ""dominance"": 0.43}, {""valence"": 0.8335, ""arousal"": 0.5051249999999999, ""dominance"": 0.579125}, {""valence"": 0.8295555555555555, ""arousal"": 0.5135555555555555, ""dominance"": 0.6537777777777777}, {""valence"": 0.8263999999999999, ""arousal"": 0.46559999999999996, ""dominance"": 0.4868}, {""valence"": 0.35999999999999993, ""arousal"": 0.619, ""dominance"": 0.3953333333333333}, {""valence"": 0.9121666666666667, ""arousal"": 0.5038333333333332, ""dominance"": 0.5481666666666668}, {""valence"": 0.12133333333333333, ""arousal"": 0.7486666666666667, ""dominance"": 0.421}]"
23,2016-11-24 17:11:50+00:00,"{""valence"": 0.5969650793650795, ""arousal"": 0.4505904383975813, ""dominance"": 0.5224391156462586, ""emotion"": [0.024338624338624337, 0.014814814814814815, 0.05052910052910053, 0.0573318216175359, 0.04066515495086924, 0.04497354497354497, 0.05767195767195768, 0.04126984126984127]}","[{""valence"": 0.211, ""arousal"": 0.6786666666666666, ""dominance"": 0.446}, {""valence"": 0.281, ""arousal"": 0.782, ""dominance"": 0.5485}, {""valence"": 0.8252, ""arousal"": 0.43, ""dominance"": 0.6788000000000001}, {""valence"": 0.8370000000000001, ""arousal"": 0.5103333333333332, ""dominance"": 0.7400000000000001}, {""valence"": 0.56625, ""arousal"": 0.5802499999999999, ""dominance"": 0.61925}, {""valence"": 0.1748, ""arousal"": 0.5044, ""dominance"": 0.2306}, {""valence"": 0.96125, ""arousal"": 0.50575, ""dominance"": 0.70325}, {""valence"": 0.43975000000000003, ""arousal"": 0.5495, ""dominance"": 0.42974999999999997}]"
24,2016-12-05 15:03:43+00:00,"{""valence"": 0.6447353305785124, ""arousal"": 0.44199056801784076, ""dominance"": 0.5312126361012726, ""emotion"": [0.009090909090909092, 0.031818181818181815, 0.11495310245310245, 0.1420651318378591, 0.026136363636363635, 0.022727272727272728, 0.09130755608028335, 0.014772727272727272]}","[{""valence"": 0.867, ""arousal"": 0.552, ""dominance"": 0.714}, {""valence"": 0.556, ""arousal"": 0.664, ""dominance"": 0.4905}, {""valence"": 0.62, ""arousal"": 0.5186, ""dominance"": 0.5281}, {""valence"": 0.7256923076923075, ""arousal"": 0.4416153846153846, ""dominance"": 0.5913076923076923}, {""valence"": 0.6113333333333333, ""arousal"": 0.428, ""dominance"": 0.43733333333333335}, {""valence"": 0.245, ""arousal"": 0.776, ""dominance"": 0.267}, {""valence"": 0.7857777777777779, ""arousal"": 0.4671111111111111, ""dominance"": 0.5805555555555555}, {""valence"": 0.583, ""arousal"": 0.433, ""dominance"": 0.465}]"
25,2016-12-16 16:41:42+00:00,"{""valence"": 0.6784155328798187, ""arousal"": 0.4859659486016629, ""dominance"": 0.586675359032502, ""emotion"": [0.0, 0.0634920634920635, 0.11247165532879817, 0.06878306878306878, 0.02947845804988662, 0.007936507936507936, 0.1405895691609977, 0.0]}","[{""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.4323333333333334, ""arousal"": 0.559, ""dominance"": 0.6946666666666667}, {""valence"": 0.7971, ""arousal"": 0.5694999999999999, ""dominance"": 0.6203999999999998}, {""valence"": 0.7747499999999999, ""arousal"": 0.5395, ""dominance"": 0.74475}, {""valence"": 0.83975, ""arousal"": 0.554, ""dominance"": 0.498}, {""valence"": 0.427, ""arousal"": 0.275, ""dominance"": 0.441}, {""valence"": 0.879375, ""arousal"": 0.6038749999999999, ""dominance"": 0.62375}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
26,2016-12-26 00:03:01+00:00,"{""valence"": 0.5898206496178718, ""arousal"": 0.4731363756613757, ""dominance"": 0.5094798353909465, ""emotion"": [0.07263374485596708, 0.09104938271604938, 0.11144914756025869, 0.05030864197530865, 0.05164609053497942, 0.08137860082304528, 0.06224279835390947, 0.05915637860082305]}","[{""valence"": 0.13899999999999998, ""arousal"": 0.678, ""dominance"": 0.4432222222222222}, {""valence"": 0.28191666666666665, ""arousal"": 0.6263333333333333, ""dominance"": 0.5131666666666667}, {""valence"": 0.7115, ""arousal"": 0.3982857142857143, ""dominance"": 0.6342857142857143}, {""valence"": 0.812875, ""arousal"": 0.42725, ""dominance"": 0.7432499999999999}, {""valence"": 0.6471428571428571, ""arousal"": 0.42000000000000004, ""dominance"": 0.562142857142857}, {""valence"": 0.11820000000000001, ""arousal"": 0.6266, ""dominance"": 0.3536}, {""valence"": 0.8094444444444444, ""arousal"": 0.43866666666666676, ""dominance"": 0.7113333333333333}, {""valence"": 0.08877777777777779, ""arousal"": 0.6466666666666667, ""dominance"": 0.31866666666666665}]"
