DateTime,Text,Words_VAD_Emotion,Tweet_VAD_Emotion,Segment_ID
2021-01-10 11:36:08+00:00,Over 3400 have been arrested and more than 1000 taken to court for protesting non violent civil disobedience in ord… https://t.co/4bWMBVCzeX,"{""have"": {""valence"": 0.757, ""arousal"": 0.389, ""dominance"": 0.593, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""court"": {""valence"": 0.479, ""arousal"": 0.769, ""dominance"": 0.827, ""emotion"": [1, 1, 1, 0, 0, 0, 0, 0]}, ""violent"": {""valence"": 0.112, ""arousal"": 0.918, ""dominance"": 0.616, ""emotion"": [1, 1, 0, 0, 1, 0, 0, 1]}, ""civil"": {""valence"": 0.521, ""arousal"": 0.281, ""dominance"": 0.517, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""disobedience"": {""valence"": 0.051, ""arousal"": 0.868, ""dominance"": 0.369, ""emotion"": [1, 0, 0, 0, 0, 0, 0, 1]}}","{""valence"": 0.384, ""arousal"": 0.645, ""dominance"": 0.5843999999999999, ""emotion"": [0.6, 0.4, 0.2, 0.0, 0.2, 0.0, 0.0, 0.4]}",0
2021-01-11 13:40:18+00:00,"RT @MichaelEMann: ""How to Win the Climate War and Avoid the Disaster"" | Trailer for The #NewClimateWar (https://t.co/qhjjM2967b), courtesy…","{""win"": {""valence"": 0.927, ""arousal"": 0.694, ""dominance"": 0.888, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""climate"": {""valence"": 0.635, ""arousal"": 0.24, ""dominance"": 0.483, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""war"": {""valence"": 0.022, ""arousal"": 0.892, ""dominance"": 0.727, ""emotion"": [0, 1, 0, 0, 0, 0, 0, 0]}, ""avoid"": {""valence"": 0.427, ""arousal"": 0.442, ""dominance"": 0.415, ""emotion"": [0, 1, 0, 0, 0, 0, 0, 0]}, ""disaster"": {""valence"": 0.082, ""arousal"": 0.892, ""dominance"": 0.433, ""emotion"": [1, 1, 0, 0, 1, 1, 0, 1]}, ""trailer"": {""valence"": 0.541, ""arousal"": 0.49, ""dominance"": 0.473, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.439, ""arousal"": 0.6083333333333334, ""dominance"": 0.5698333333333333, ""emotion"": [0.16666666666666666, 0.5, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.0, 0.16666666666666666]}",0
2021-01-11 14:00:49+00:00,"LIVE from #OnePlanetSummit in Paris:
Bla bla nature
Bla bla important
Bla bla ambitious
Bla bla green investments
B… https://t.co/JT47CqrYZd","{""live"": {""valence"": 0.88, ""arousal"": 0.673, ""dominance"": 0.676, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""green"": {""valence"": 0.63, ""arousal"": 0.306, ""dominance"": 0.333, ""emotion"": [0, 0, 0, 1, 0, 0, 1, 0]}}","{""valence"": 0.755, ""arousal"": 0.48950000000000005, ""dominance"": 0.5045000000000001, ""emotion"": [0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0]}",0
2021-01-12 09:13:25+00:00,"In 2010 our leaders signed ""ambitious goals to protect wildlife and ecosystems”. By 2021 they'd failed on every sin… https://t.co/yaxJYELfib","{""ambitious"": {""valence"": 0.484, ""arousal"": 0.821, ""dominance"": 0.717, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""goals"": {""valence"": 0.719, ""arousal"": 0.49, ""dominance"": 0.795, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""protect"": {""valence"": 0.823, ""arousal"": 0.714, ""dominance"": 0.791, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""wildlife"": {""valence"": 0.656, ""arousal"": 0.53, ""dominance"": 0.561, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6705, ""arousal"": 0.6387499999999999, ""dominance"": 0.716, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2021-01-12 09:14:50+00:00,https://t.co/2FgpbVzPSz,{},{},0
2021-01-12 18:12:26+00:00,"""74% of respondents said they intended to fly less frequently for environmental reasons, once COVID-19 restrictions… https://t.co/vPPn4yRvMD","{""intended"": {""valence"": 0.406, ""arousal"": 0.542, ""dominance"": 0.587, ""emotion"": [0, 0, 1, 0, 0, 0, 0, 0]}, ""fly"": {""valence"": 0.76, ""arousal"": 0.775, ""dominance"": 0.676, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""less"": {""valence"": 0.265, ""arousal"": 0.24, ""dominance"": 0.115, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""frequently"": {""valence"": 0.596, ""arousal"": 0.423, ""dominance"": 0.634, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""environmental"": {""valence"": 0.633, ""arousal"": 0.313, ""dominance"": 0.664, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""reasons"": {""valence"": 0.583, ""arousal"": 0.46, ""dominance"": 0.571, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5405000000000001, ""arousal"": 0.45883333333333337, ""dominance"": 0.5411666666666667, ""emotion"": [0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2021-01-12 22:09:49+00:00,SVTs nya grepp verkar vara att helt enkelt hitta på saker jag sagt och gjort. Jag har självklart inte gett Dalai La… https://t.co/BOtB2Awqmc,"{""vara"": {""valence"": 0.49, ""arousal"": 0.333, ""dominance"": 0.407, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""jag"": {""valence"": 0.408, ""arousal"": 0.44, ""dominance"": 0.427, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.44899999999999995, ""arousal"": 0.3865, ""dominance"": 0.417, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2021-01-13 10:15:37+00:00,“The scale of the threats to the biosphere and all its lifeforms – including humanity – is in fact so great that it… https://t.co/cqwpTnZDtA,"{""scale"": {""valence"": 0.31, ""arousal"": 0.35, ""dominance"": 0.577, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""biosphere"": {""valence"": 0.684, ""arousal"": 0.351, ""dominance"": 0.579, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""including"": {""valence"": 0.7, ""arousal"": 0.378, ""dominance"": 0.518, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""humanity"": {""valence"": 0.75, ""arousal"": 0.36, ""dominance"": 0.727, ""emotion"": [0, 0, 0, 1, 0, 0, 1, 0]}, ""fact"": {""valence"": 0.683, ""arousal"": 0.333, ""dominance"": 0.618, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}, ""great"": {""valence"": 0.958, ""arousal"": 0.665, ""dominance"": 0.81, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6808333333333333, ""arousal"": 0.40616666666666673, ""dominance"": 0.6381666666666667, ""emotion"": [0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666, 0.0]}",1
2021-01-13 11:35:53+00:00,"RT @Fridays4future: 📣📣New year starts with a new strike! 

Join us in the fight for climate justice this March 19. Coming back more united…","{""year"": {""valence"": 0.542, ""arousal"": 0.284, ""dominance"": 0.415, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""new"": {""valence"": 0.917, ""arousal"": 0.49, ""dominance"": 0.582, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""strike"": {""valence"": 0.271, ""arousal"": 0.811, ""dominance"": 0.571, ""emotion"": [1, 0, 0, 0, 0, 0, 0, 0]}, ""fight"": {""valence"": 0.531, ""arousal"": 0.868, ""dominance"": 0.809, ""emotion"": [1, 1, 0, 0, 0, 0, 0, 0]}, ""climate"": {""valence"": 0.635, ""arousal"": 0.24, ""dominance"": 0.483, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""justice"": {""valence"": 0.76, ""arousal"": 0.538, ""dominance"": 0.787, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}, ""march"": {""valence"": 0.531, ""arousal"": 0.2, ""dominance"": 0.483, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""coming"": {""valence"": 0.653, ""arousal"": 0.417, ""dominance"": 0.5, ""emotion"": [0, 0, 1, 0, 0, 0, 0, 0]}, ""back"": {""valence"": 0.438, ""arousal"": 0.353, ""dominance"": 0.336, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5864444444444444, ""arousal"": 0.46677777777777774, ""dominance"": 0.5517777777777778, ""emotion"": [0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0]}",1
2021-01-13 19:37:01+00:00,"RT @ZLabe: 2020 was the warmest year on record for the global ocean 🥴

+ Data: http://159.226.119.60/cheng/
+ Paper: https://t.co/ReSz1iMma…","{""year"": {""valence"": 0.542, ""arousal"": 0.284, ""dominance"": 0.415, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""record"": {""valence"": 0.552, ""arousal"": 0.421, ""dominance"": 0.5, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""global"": {""valence"": 0.583, ""arousal"": 0.52, ""dominance"": 0.713, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""ocean"": {""valence"": 0.823, ""arousal"": 0.308, ""dominance"": 0.642, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""data"": {""valence"": 0.5, ""arousal"": 0.25, ""dominance"": 0.426, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""paper"": {""valence"": 0.52, ""arousal"": 0.123, ""dominance"": 0.293, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5866666666666667, ""arousal"": 0.3176666666666667, ""dominance"": 0.4981666666666667, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-01-14 07:53:32+00:00,"It's a huge problem that nations are failing to meet their climate- and ecological targets.
The main problem howeve… https://t.co/oC5VPA2JLW","{""huge"": {""valence"": 0.573, ""arousal"": 0.625, ""dominance"": 0.783, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""problem"": {""valence"": 0.062, ""arousal"": 0.644, ""dominance"": 0.415, ""emotion"": [0, 1, 0, 0, 0, 1, 0, 0]}, ""failing"": {""valence"": 0.125, ""arousal"": 0.49, ""dominance"": 0.268, ""emotion"": [1, 1, 1, 0, 0, 1, 0, 0]}, ""meet"": {""valence"": 0.76, ""arousal"": 0.51, ""dominance"": 0.58, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""climate"": {""valence"": 0.635, ""arousal"": 0.24, ""dominance"": 0.483, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""ecological"": {""valence"": 0.885, ""arousal"": 0.29, ""dominance"": 0.607, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""main"": {""valence"": 0.667, ""arousal"": 0.51, ""dominance"": 0.811, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5295714285714286, ""arousal"": 0.47271428571428575, ""dominance"": 0.5638571428571428, ""emotion"": [0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.0, 0.0, 0.2857142857142857, 0.0, 0.0]}",1
2021-01-14 11:46:40+00:00,"“Carbon-neutrality is a fairy tale”

Essential read on how “bioenergy” is accelerating the climate crisis in the ti… https://t.co/kQlZcg7MEL","{""fairy"": {""valence"": 0.776, ""arousal"": 0.408, ""dominance"": 0.413, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""read"": {""valence"": 0.74, ""arousal"": 0.283, ""dominance"": 0.611, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""climate"": {""valence"": 0.635, ""arousal"": 0.24, ""dominance"": 0.483, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""crisis"": {""valence"": 0.208, ""arousal"": 0.811, ""dominance"": 0.431, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.58975, ""arousal"": 0.4355, ""dominance"": 0.48450000000000004, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-01-14 14:56:00+00:00,@aliuddelleonora I have the best cow puns,"{""have"": {""valence"": 0.757, ""arousal"": 0.389, ""dominance"": 0.593, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""cow"": {""valence"": 0.449, ""arousal"": 0.23, ""dominance"": 0.3, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.603, ""arousal"": 0.3095, ""dominance"": 0.4465, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-01-14 14:58:28+00:00,@vikingcson @aliuddelleonora Goat out of here,"{""goat"": {""valence"": 0.448, ""arousal"": 0.304, ""dominance"": 0.364, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.448, ""arousal"": 0.304, ""dominance"": 0.364, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-01-14 15:10:43+00:00,Team cows,"{""team"": {""valence"": 0.708, ""arousal"": 0.461, ""dominance"": 0.688, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}}","{""valence"": 0.708, ""arousal"": 0.461, ""dominance"": 0.688, ""emotion"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]}",1
