Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
10,2010-06-24 02:15:22+00:00,"{""valence"": 0.6656530555555557, ""arousal"": 0.4383563888888887, ""dominance"": 0.49392277777777766, ""emotion"": [0.0125, 0.023611111111111107, 0.07027777777777779, 0.028888888888888888, 0.016666666666666666, 0.020833333333333332, 0.07638888888888888, 0.00972222222222222]}","[{""valence"": 0.078, ""arousal"": 0.646, ""dominance"": 0.349}, {""valence"": 0.229, ""arousal"": 0.546, ""dominance"": 0.37366666666666665}, {""valence"": 0.6153000000000001, ""arousal"": 0.45430000000000004, ""dominance"": 0.5275000000000001}, {""valence"": 0.6945000000000001, ""arousal"": 0.4555, ""dominance"": 0.5357500000000001}, {""valence"": 0.704, ""arousal"": 0.383, ""dominance"": 0.4315}, {""valence"": 0.25533333333333336, ""arousal"": 0.5810000000000001, ""dominance"": 0.377}, {""valence"": 0.8752857142857143, ""arousal"": 0.5747142857142856, ""dominance"": 0.6238571428571429}, {""valence"": 0.057, ""arousal"": 0.7230000000000001, ""dominance"": 0.2985}]"
11,2010-07-13 02:37:15+00:00,"{""valence"": 0.637751455026455, ""arousal"": 0.4489951058201058, ""dominance"": 0.48835423280423285, ""emotion"": [0.007936507936507936, 0.013492063492063493, 0.06626984126984127, 0.08518518518518518, 0.014814814814814815, 0.015873015873015872, 0.09907407407407405, 0.0]}","[{""valence"": 0.094, ""arousal"": 0.65, ""dominance"": 0.224}, {""valence"": 0.7955, ""arousal"": 0.3665, ""dominance"": 0.6615}, {""valence"": 0.7898333333333333, ""arousal"": 0.5061666666666667, ""dominance"": 0.5566666666666666}, {""valence"": 0.7849999999999999, ""arousal"": 0.43857142857142856, ""dominance"": 0.6145714285714287}, {""valence"": 0.826, ""arousal"": 0.2475, ""dominance"": 0.5805}, {""valence"": 0.371, ""arousal"": 0.6475, ""dominance"": 0.384}, {""valence"": 0.8751428571428573, ""arousal"": 0.5057142857142857, ""dominance"": 0.6005714285714286}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
12,2010-07-20 18:08:26+00:00,"{""valence"": 0.6296861127508855, ""arousal"": 0.41482227961432516, ""dominance"": 0.5111503886265251, ""emotion"": [0.006493506493506493, 0.021645021645021644, 0.04812573789846517, 0.05534238488783944, 0.03748524203069658, 0.021645021645021644, 0.03748524203069658, 0.0]}","[{""valence"": 0.144, ""arousal"": 0.75, ""dominance"": 0.569}, {""valence"": 0.15849999999999997, ""arousal"": 0.605, ""dominance"": 0.43599999999999994}, {""valence"": 0.781, ""arousal"": 0.393, ""dominance"": 0.5448333333333333}, {""valence"": 0.8384285714285714, ""arousal"": 0.3551428571428571, ""dominance"": 0.5650000000000001}, {""valence"": 0.6831999999999999, ""arousal"": 0.4875999999999999, ""dominance"": 0.5592}, {""valence"": 0.15849999999999997, ""arousal"": 0.605, ""dominance"": 0.43599999999999994}, {""valence"": 0.8904, ""arousal"": 0.3576, ""dominance"": 0.5711999999999999}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
13,2010-08-03 13:12:19+00:00,"{""valence"": 0.6463113378684806, ""arousal"": 0.42926281179138326, ""dominance"": 0.5345675736961452, ""emotion"": [0.0, 0.009523809523809525, 0.22585034013605443, 0.06269841269841268, 0.06666666666666667, 0.03968253968253968, 0.0893424036281179, 0.0]}","[{""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.325, ""arousal"": 0.689, ""dominance"": 0.8}, {""valence"": 0.7076666666666666, ""arousal"": 0.4068, ""dominance"": 0.5616}, {""valence"": 0.8246, ""arousal"": 0.4169999999999999, ""dominance"": 0.5192}, {""valence"": 0.8657999999999999, ""arousal"": 0.46099999999999997, ""dominance"": 0.5588}, {""valence"": 0.496, ""arousal"": 0.6165, ""dominance"": 0.643}, {""valence"": 0.8691428571428571, ""arousal"": 0.5119999999999999, ""dominance"": 0.5784285714285714}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
14,2010-08-17 02:35:49+00:00,"{""valence"": 0.6015093537414966, ""arousal"": 0.4604987244897959, ""dominance"": 0.4689374716553288, ""emotion"": [0.03469387755102041, 0.04362244897959184, 0.09722222222222222, 0.06377551020408163, 0.03698979591836734, 0.035487528344671206, 0.017857142857142856, 0.03469387755102041]}","[{""valence"": 0.08266666666666665, ""arousal"": 0.652, ""dominance"": 0.3379999999999999}, {""valence"": 0.08274999999999999, ""arousal"": 0.67275, ""dominance"": 0.35524999999999995}, {""valence"": 0.7336, ""arousal"": 0.46040000000000003, ""dominance"": 0.49139999999999995}, {""valence"": 0.675, ""arousal"": 0.36275, ""dominance"": 0.37950000000000006}, {""valence"": 0.484, ""arousal"": 0.5436666666666666, ""dominance"": 0.4643333333333333}, {""valence"": 0.37775, ""arousal"": 0.4855, ""dominance"": 0.40099999999999997}, {""valence"": 0.754, ""arousal"": 0.45399999999999996, ""dominance"": 0.49}, {""valence"": 0.073, ""arousal"": 0.5936666666666667, ""dominance"": 0.20866666666666667}]"
15,2010-08-25 11:46:20+00:00,"{""valence"": 0.6270975308641975, ""arousal"": 0.46904861111111107, ""dominance"": 0.4759126543209877, ""emotion"": [0.027777777777777776, 0.02546296296296296, 0.16682098765432102, 0.14058641975308644, 0.041666666666666664, 0.06018518518518518, 0.09722222222222221, 0.0]}","[{""valence"": 0.094, ""arousal"": 0.65, ""dominance"": 0.224}, {""valence"": 0.522, ""arousal"": 0.6435, ""dominance"": 0.743}, {""valence"": 0.8110999999999999, ""arousal"": 0.5222, ""dominance"": 0.6082}, {""valence"": 0.861625, ""arousal"": 0.446875, ""dominance"": 0.63825}, {""valence"": 0.7789999999999999, ""arousal"": 0.38749999999999996, ""dominance"": 0.467}, {""valence"": 0.3426666666666667, ""arousal"": 0.6880000000000001, ""dominance"": 0.456}, {""valence"": 0.8638888888888888, ""arousal"": 0.563, ""dominance"": 0.6755555555555556}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
16,2010-09-01 15:36:20+00:00,"{""valence"": 0.6518316207184628, ""arousal"": 0.4175698412698412, ""dominance"": 0.5005578947368421, ""emotion"": [0.05263157894736842, 0.05263157894736842, 0.16194653299916456, 0.08705096073517125, 0.054594820384294064, 0.05263157894736842, 0.1366750208855472, 0.06578947368421051]}","[{""valence"": 0.16066666666666668, ""arousal"": 0.5336666666666666, ""dominance"": 0.35366666666666663}, {""valence"": 0.16066666666666668, ""arousal"": 0.5336666666666666, ""dominance"": 0.35366666666666663}, {""valence"": 0.7273636363636363, ""arousal"": 0.44209090909090915, ""dominance"": 0.5460909090909091}, {""valence"": 0.8725714285714286, ""arousal"": 0.3591428571428571, ""dominance"": 0.584}, {""valence"": 0.7565999999999999, ""arousal"": 0.43839999999999996, ""dominance"": 0.5216}, {""valence"": 0.16066666666666668, ""arousal"": 0.5336666666666666, ""dominance"": 0.35366666666666663}, {""valence"": 0.85725, ""arousal"": 0.43925, ""dominance"": 0.554625}, {""valence"": 0.1485, ""arousal"": 0.52525, ""dominance"": 0.32425}]"
17,2010-09-14 01:24:40+00:00,"{""valence"": 0.6307276515151513, ""arousal"": 0.46713690476190484, ""dominance"": 0.49902976190476184, ""emotion"": [0.048484848484848485, 0.007575757575757575, 0.11028138528138527, 0.10573593073593072, 0.10043290043290042, 0.022727272727272728, 0.09134199134199134, 0.022727272727272728]}","[{""valence"": 0.253, ""arousal"": 0.66875, ""dominance"": 0.48500000000000004}, {""valence"": 0.115, ""arousal"": 0.538, ""dominance"": 0.176}, {""valence"": 0.7871818181818182, ""arousal"": 0.41718181818181815, ""dominance"": 0.5664545454545454}, {""valence"": 0.8171666666666666, ""arousal"": 0.39199999999999996, ""dominance"": 0.6053333333333333}, {""valence"": 0.6942999999999999, ""arousal"": 0.38949999999999996, ""dominance"": 0.4758}, {""valence"": 0.245, ""arousal"": 0.4265, ""dominance"": 0.2355}, {""valence"": 0.8692, ""arousal"": 0.4640999999999999, ""dominance"": 0.5670999999999999}, {""valence"": 0.4503333333333333, ""arousal"": 0.3973333333333333, ""dominance"": 0.5146666666666667}]"
18,2010-09-26 22:19:18+00:00,"{""valence"": 0.6636722751322751, ""arousal"": 0.48680605820105816, ""dominance"": 0.5201656613756614, ""emotion"": [0.015000000000000001, 0.06619047619047619, 0.12433862433862435, 0.061375661375661375, 0.08082010582010582, 0.060714285714285714, 0.11693121693121693, 0.01619047619047619]}","[{""valence"": 0.579, ""arousal"": 0.2685, ""dominance"": 0.5209999999999999}, {""valence"": 0.3746666666666667, ""arousal"": 0.41483333333333333, ""dominance"": 0.4071666666666667}, {""valence"": 0.7773333333333334, ""arousal"": 0.5002222222222222, ""dominance"": 0.5692222222222222}, {""valence"": 0.7751666666666668, ""arousal"": 0.40199999999999997, ""dominance"": 0.5463333333333333}, {""valence"": 0.7420000000000001, ""arousal"": 0.5165714285714287, ""dominance"": 0.5857142857142856}, {""valence"": 0.3061428571428571, ""arousal"": 0.40442857142857147, ""dominance"": 0.3324285714285714}, {""valence"": 0.799, ""arousal"": 0.5267499999999999, ""dominance"": 0.5642499999999999}, {""valence"": 0.277, ""arousal"": 0.40549999999999997, ""dominance"": 0.3565}]"
19,2010-10-07 14:40:54+00:00,"{""valence"": 0.60568537414966, ""arousal"": 0.4901319727891156, ""dominance"": 0.5149205782312924, ""emotion"": [0.031746031746031744, 0.015873015873015872, 0.14688208616780046, 0.10164399092970522, 0.08973922902494331, 0.0, 0.08577097505668933, 0.011904761904761904]}","[{""valence"": 0.3025, ""arousal"": 0.8714999999999999, ""dominance"": 0.7130000000000001}, {""valence"": 0.24, ""arousal"": 0.798, ""dominance"": 0.558}, {""valence"": 0.754909090909091, ""arousal"": 0.48809090909090913, ""dominance"": 0.5624545454545454}, {""valence"": 0.8671249999999999, ""arousal"": 0.5745, ""dominance"": 0.65425}, {""valence"": 0.7812857142857143, ""arousal"": 0.5997142857142858, ""dominance"": 0.6188571428571429}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.8898571428571428, ""arousal"": 0.5907142857142856, ""dominance"": 0.6494285714285715}, {""valence"": 0.583, ""arousal"": 0.433, ""dominance"": 0.465}]"
20,2010-10-16 20:52:22+00:00,"{""valence"": 0.6339675705467372, ""arousal"": 0.46046986331569667, ""dominance"": 0.499950705467372, ""emotion"": [0.03571428571428571, 0.034722222222222224, 0.1049162257495591, 0.17843915343915343, 0.12685185185185185, 0.07738095238095238, 0.11362433862433864, 0.06349206349206349]}","[{""valence"": 0.24833333333333332, ""arousal"": 0.7919999999999999, ""dominance"": 0.38999999999999996}, {""valence"": 0.38999999999999996, ""arousal"": 0.6713333333333332, ""dominance"": 0.49066666666666664}, {""valence"": 0.778111111111111, ""arousal"": 0.4362222222222222, ""dominance"": 0.5747777777777778}, {""valence"": 0.8404999999999999, ""arousal"": 0.4806, ""dominance"": 0.6276000000000002}, {""valence"": 0.7178571428571427, ""arousal"": 0.49514285714285716, ""dominance"": 0.5322857142857143}, {""valence"": 0.2996, ""arousal"": 0.6300000000000001, ""dominance"": 0.3474}, {""valence"": 0.9157500000000001, ""arousal"": 0.47225000000000006, ""dominance"": 0.6221250000000002}, {""valence"": 0.16525, ""arousal"": 0.598, ""dominance"": 0.2615}]"
21,2010-10-25 02:20:11+00:00,"{""valence"": 0.6228631141345428, ""arousal"": 0.4429447467876039, ""dominance"": 0.476215835222978, ""emotion"": [0.06037414965986394, 0.10204081632653061, 0.07103174603174603, 0.031746031746031744, 0.03571428571428571, 0.07227891156462585, 0.0615079365079365, 0.07738095238095238]}","[{""valence"": 0.17766666666666667, ""arousal"": 0.6676666666666667, ""dominance"": 0.26966666666666667}, {""valence"": 0.23816666666666672, ""arousal"": 0.6816666666666668, ""dominance"": 0.39466666666666667}, {""valence"": 0.7815, ""arousal"": 0.6108333333333333, ""dominance"": 0.6166666666666666}, {""valence"": 0.7935, ""arousal"": 0.28500000000000003, ""dominance"": 0.527}, {""valence"": 0.6336666666666667, ""arousal"": 0.6903333333333332, ""dominance"": 0.5716666666666667}, {""valence"": 0.175, ""arousal"": 0.6798, ""dominance"": 0.2976}, {""valence"": 0.8552, ""arousal"": 0.6417999999999999, ""dominance"": 0.6464}, {""valence"": 0.26333333333333336, ""arousal"": 0.6086666666666667, ""dominance"": 0.345}]"
22,2010-11-03 14:04:53+00:00,"{""valence"": 0.6049805297266837, ""arousal"": 0.4183434206818823, ""dominance"": 0.49854746407438716, ""emotion"": [0.0282967032967033, 0.02576077768385461, 0.060559312482389396, 0.016483516483516484, 0.010989010989010988, 0.04499154691462384, 0.0412087912087912, 0.01510989010989011]}","[{""valence"": 0.291, ""arousal"": 0.6945, ""dominance"": 0.50875}, {""valence"": 0.09549999999999999, ""arousal"": 0.7184999999999999, ""dominance"": 0.35825000000000007}, {""valence"": 0.7282222222222221, ""arousal"": 0.5058888888888888, ""dominance"": 0.6463333333333332}, {""valence"": 0.6913333333333332, ""arousal"": 0.4386666666666667, ""dominance"": 0.6230000000000001}, {""valence"": 0.469, ""arousal"": 0.7675000000000001, ""dominance"": 0.677}, {""valence"": 0.09519999999999999, ""arousal"": 0.6866, ""dominance"": 0.32620000000000005}, {""valence"": 0.8552, ""arousal"": 0.6294000000000001, ""dominance"": 0.6944}, {""valence"": 0.08349999999999999, ""arousal"": 0.6685, ""dominance"": 0.36350000000000005}]"
23,2010-11-12 01:25:57+00:00,"{""valence"": 0.6647765211640212, ""arousal"": 0.44665681216931225, ""dominance"": 0.5178416005291004, ""emotion"": [0.018518518518518517, 0.009259259259259259, 0.07099867724867724, 0.058432539682539676, 0.056249999999999994, 0.016203703703703703, 0.04513888888888889, 0.018518518518518517]}","[{""valence"": 0.14400000000000002, ""arousal"": 0.5625, ""dominance"": 0.32}, {""valence"": 0.0935, ""arousal"": 0.6645, ""dominance"": 0.299}, {""valence"": 0.7617499999999999, ""arousal"": 0.34199999999999997, ""dominance"": 0.514375}, {""valence"": 0.8250000000000001, ""arousal"": 0.44350000000000006, ""dominance"": 0.6233333333333334}, {""valence"": 0.7471666666666666, ""arousal"": 0.43366666666666664, ""dominance"": 0.5073333333333334}, {""valence"": 0.18166666666666664, ""arousal"": 0.6429999999999999, ""dominance"": 0.35966666666666663}, {""valence"": 0.87575, ""arousal"": 0.37625, ""dominance"": 0.5142500000000001}, {""valence"": 0.14400000000000002, ""arousal"": 0.5625, ""dominance"": 0.32}]"
24,2010-11-24 16:28:34+00:00,"{""valence"": 0.6236146384479718, ""arousal"": 0.4735791446208114, ""dominance"": 0.49479854497354486, ""emotion"": [0.031481481481481485, 0.04259259259259259, 0.0962962962962963, 0.09047619047619047, 0.08271604938271605, 0.046296296296296294, 0.08148148148148149, 0.03395061728395062]}","[{""valence"": 0.23440000000000003, ""arousal"": 0.6066, ""dominance"": 0.38499999999999995}, {""valence"": 0.4053333333333333, ""arousal"": 0.5345000000000001, ""dominance"": 0.44983333333333336}, {""valence"": 0.7422500000000001, ""arousal"": 0.436375, ""dominance"": 0.502375}, {""valence"": 0.7707142857142857, ""arousal"": 0.41800000000000004, ""dominance"": 0.5471428571428573}, {""valence"": 0.6910000000000001, ""arousal"": 0.36960000000000004, ""dominance"": 0.4248}, {""valence"": 0.24866666666666667, ""arousal"": 0.5308333333333334, ""dominance"": 0.3518333333333334}, {""valence"": 0.7871666666666667, ""arousal"": 0.45249999999999996, ""dominance"": 0.5011666666666666}, {""valence"": 0.2428, ""arousal"": 0.5794, ""dominance"": 0.37}]"
25,2010-12-08 04:33:01+00:00,"{""valence"": 0.5928616959064328, ""arousal"": 0.449095948203843, ""dominance"": 0.4851527777777777, ""emotion"": [0.02953216374269006, 0.02368421052631579, 0.13061821219715958, 0.07301587301587302, 0.06336675020885547, 0.04108187134502924, 0.07740183792815371, 0.03084795321637427]}","[{""valence"": 0.2338, ""arousal"": 0.6016, ""dominance"": 0.38099999999999995}, {""valence"": 0.525, ""arousal"": 0.7013333333333334, ""dominance"": 0.592}, {""valence"": 0.7689230769230768, ""arousal"": 0.4496923076923076, ""dominance"": 0.5210769230769231}, {""valence"": 0.7929999999999999, ""arousal"": 0.3888888888888889, ""dominance"": 0.5304444444444445}, {""valence"": 0.8254285714285714, ""arousal"": 0.4055714285714286, ""dominance"": 0.5234285714285714}, {""valence"": 0.2686, ""arousal"": 0.6282, ""dominance"": 0.31260000000000004}, {""valence"": 0.827, ""arousal"": 0.4008888888888889, ""dominance"": 0.5244444444444444}, {""valence"": 0.246, ""arousal"": 0.5682499999999999, ""dominance"": 0.41425}]"
