DateTime,Text,Words_VAD_Emotion,Tweet_VAD_Emotion,Segment_ID
2021-02-21 06:34:46+00:00,@verge Peak internet,"{""verge"": {""valence"": 0.5, ""arousal"": 0.337, ""dominance"": 0.305, ""emotion"": [0, 1, 1, 0, 0, 0, 0, 0]}, ""peak"": {""valence"": 0.5, ""arousal"": 0.345, ""dominance"": 0.431, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""internet"": {""valence"": 0.76, ""arousal"": 0.462, ""dominance"": 0.755, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5866666666666667, ""arousal"": 0.3813333333333333, ""dominance"": 0.49700000000000005, ""emotion"": [0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2021-02-21 06:38:20+00:00,"In 2021 we'll have flying cars, virtual reality and brain implants

2021: https://t.co/MSy0wjwhmz","{""have"": {""valence"": 0.757, ""arousal"": 0.389, ""dominance"": 0.593, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""flying"": {""valence"": 0.877, ""arousal"": 0.606, ""dominance"": 0.696, ""emotion"": [0, 1, 0, 0, 0, 0, 0, 0]}, ""virtual"": {""valence"": 0.598, ""arousal"": 0.532, ""dominance"": 0.463, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""reality"": {""valence"": 0.786, ""arousal"": 0.365, ""dominance"": 0.787, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""brain"": {""valence"": 0.667, ""arousal"": 0.441, ""dominance"": 0.823, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.7369999999999999, ""arousal"": 0.4666, ""dominance"": 0.6724, ""emotion"": [0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2021-02-21 22:45:57+00:00,@JustinTse @cabicocabinetry @Silestone @CosentinoCanada @RoveConcepts @SonyTV @BangOlufsen @busterandpunch Man I'm… https://t.co/vuME5Nek2w,{},{},0
2021-02-21 23:03:41+00:00,@RickShielsPGA The jinx was so real,"{""jinx"": {""valence"": 0.337, ""arousal"": 0.582, ""dominance"": 0.373, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""real"": {""valence"": 0.719, ""arousal"": 0.51, ""dominance"": 0.717, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}}","{""valence"": 0.528, ""arousal"": 0.546, ""dominance"": 0.5449999999999999, ""emotion"": [0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]}",0
2021-02-21 23:12:28+00:00,@RickShielsPGA Welp. It’s not over til it’s over!,{},{},0
2021-02-22 15:28:04+00:00,"Daft Punk: 1993-2021
https://t.co/xUoGPeYxAy","{""daft"": {""valence"": 0.255, ""arousal"": 0.436, ""dominance"": 0.157, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 1]}, ""punk"": {""valence"": 0.429, ""arousal"": 0.63, ""dominance"": 0.358, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.34199999999999997, ""arousal"": 0.533, ""dominance"": 0.2575, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]}",0
2021-02-22 15:47:41+00:00,"As bummed as I am that there will never be new Daft Punk music again… Gotta say, 28 years of it is a pretty incredi… https://t.co/I1kAGOpOye","{""bummed"": {""valence"": 0.296, ""arousal"": 0.43, ""dominance"": 0.227, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""will"": {""valence"": 0.698, ""arousal"": 0.408, ""dominance"": 0.735, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""be"": {""valence"": 0.67, ""arousal"": 0.24, ""dominance"": 0.554, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""new"": {""valence"": 0.917, ""arousal"": 0.49, ""dominance"": 0.582, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""daft"": {""valence"": 0.255, ""arousal"": 0.436, ""dominance"": 0.157, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 1]}, ""punk"": {""valence"": 0.429, ""arousal"": 0.63, ""dominance"": 0.358, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""music"": {""valence"": 0.833, ""arousal"": 0.563, ""dominance"": 0.605, ""emotion"": [0, 0, 0, 0, 0, 1, 1, 0]}, ""say"": {""valence"": 0.571, ""arousal"": 0.31, ""dominance"": 0.482, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""years"": {""valence"": 0.653, ""arousal"": 0.33, ""dominance"": 0.508, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""pretty"": {""valence"": 0.875, ""arousal"": 0.516, ""dominance"": 0.561, ""emotion"": [0, 0, 1, 1, 0, 0, 1, 0]}}","{""valence"": 0.6196999999999999, ""arousal"": 0.43529999999999996, ""dominance"": 0.4769, ""emotion"": [0.0, 0.0, 0.1, 0.1, 0.0, 0.1, 0.2, 0.1]}",0
2021-02-22 18:39:40+00:00,@TheDailyShow Credit to @JustinMaller for the helmets here,"{""credit"": {""valence"": 0.673, ""arousal"": 0.549, ""dominance"": 0.648, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}}","{""valence"": 0.673, ""arousal"": 0.549, ""dominance"": 0.648, ""emotion"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]}",0
2021-02-23 00:39:44+00:00,I'll be listening to Daft Punk all week,"{""ill"": {""valence"": 0.073, ""arousal"": 0.41, ""dominance"": 0.2, ""emotion"": [1, 1, 0, 0, 0, 1, 0, 1]}, ""be"": {""valence"": 0.67, ""arousal"": 0.24, ""dominance"": 0.554, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""daft"": {""valence"": 0.255, ""arousal"": 0.436, ""dominance"": 0.157, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 1]}, ""punk"": {""valence"": 0.429, ""arousal"": 0.63, ""dominance"": 0.358, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""week"": {""valence"": 0.51, ""arousal"": 0.231, ""dominance"": 0.351, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.3874, ""arousal"": 0.38939999999999997, ""dominance"": 0.324, ""emotion"": [0.2, 0.2, 0.0, 0.0, 0.0, 0.2, 0.0, 0.4]}",1
2021-02-23 00:49:43+00:00,"@SuperSaf He's got slightly more beard, that's all I can tell hah","{""slightly"": {""valence"": 0.47, ""arousal"": 0.274, ""dominance"": 0.255, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""beard"": {""valence"": 0.49, ""arousal"": 0.261, ""dominance"": 0.371, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""can"": {""valence"": 0.662, ""arousal"": 0.36, ""dominance"": 0.454, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""tell"": {""valence"": 0.551, ""arousal"": 0.35, ""dominance"": 0.457, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.54325, ""arousal"": 0.31125, ""dominance"": 0.38425000000000004, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-02-23 00:50:58+00:00,RT @NehhLmao: The way daft punk flipped the sample for one more time is still so crazy to me https://t.co/WIbKWKa1CD,"{""way"": {""valence"": 0.48, ""arousal"": 0.275, ""dominance"": 0.42, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""daft"": {""valence"": 0.255, ""arousal"": 0.436, ""dominance"": 0.157, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 1]}, ""punk"": {""valence"": 0.429, ""arousal"": 0.63, ""dominance"": 0.358, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""sample"": {""valence"": 0.521, ""arousal"": 0.187, ""dominance"": 0.452, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""one"": {""valence"": 0.542, ""arousal"": 0.292, ""dominance"": 0.37, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""time"": {""valence"": 0.604, ""arousal"": 0.288, ""dominance"": 0.609, ""emotion"": [0, 0, 1, 0, 0, 0, 0, 0]}, ""crazy"": {""valence"": 0.156, ""arousal"": 0.843, ""dominance"": 0.321, ""emotion"": [1, 1, 0, 0, 0, 1, 0, 0]}}","{""valence"": 0.42671428571428577, ""arousal"": 0.4215714285714286, ""dominance"": 0.3838571428571429, ""emotion"": [0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.0, 0.0, 0.14285714285714285, 0.0, 0.14285714285714285]}",1
2021-02-23 01:45:36+00:00,@austinnotduncan One More Time (x1000000),"{""one"": {""valence"": 0.542, ""arousal"": 0.292, ""dominance"": 0.37, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""time"": {""valence"": 0.604, ""arousal"": 0.288, ""dominance"": 0.609, ""emotion"": [0, 0, 1, 0, 0, 0, 0, 0]}}","{""valence"": 0.573, ""arousal"": 0.29, ""dominance"": 0.4895, ""emotion"": [0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-02-23 01:56:09+00:00,"@Casey So what if you could use this new thing called the internet. You type up your mail, send it instdntly and it… https://t.co/rBc8wPKbpm","{""use"": {""valence"": 0.438, ""arousal"": 0.358, ""dominance"": 0.409, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""new"": {""valence"": 0.917, ""arousal"": 0.49, ""dominance"": 0.582, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""thing"": {""valence"": 0.449, ""arousal"": 0.222, ""dominance"": 0.26, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""internet"": {""valence"": 0.76, ""arousal"": 0.462, ""dominance"": 0.755, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""type"": {""valence"": 0.5, ""arousal"": 0.284, ""dominance"": 0.364, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""mail"": {""valence"": 0.615, ""arousal"": 0.231, ""dominance"": 0.548, ""emotion"": [0, 0, 1, 0, 0, 0, 0, 0]}, ""send"": {""valence"": 0.663, ""arousal"": 0.48, ""dominance"": 0.537, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6202857142857143, ""arousal"": 0.36100000000000004, ""dominance"": 0.4935714285714285, ""emotion"": [0.0, 0.0, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-02-23 12:51:04+00:00,@SuperSaf @SuperSafSpeaks 🐙,{},{},1
2021-02-23 13:25:28+00:00,@Mrwhosetheboss ALSO team hoodie 👌🏾,"{""team"": {""valence"": 0.708, ""arousal"": 0.461, ""dominance"": 0.688, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}}","{""valence"": 0.708, ""arousal"": 0.461, ""dominance"": 0.688, ""emotion"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-02-23 16:56:34+00:00,It's 2021 and Twitter still absolutely murders profiles photos https://t.co/gJFtbvDFsk,{},{},1
2021-02-24 02:25:41+00:00,Would you watch a feature-length tech video on YouTube?,"{""would"": {""valence"": 0.493, ""arousal"": 0.412, ""dominance"": 0.427, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""watch"": {""valence"": 0.531, ""arousal"": 0.346, ""dominance"": 0.423, ""emotion"": [0, 1, 1, 0, 0, 0, 0, 0]}, ""tech"": {""valence"": 0.684, ""arousal"": 0.491, ""dominance"": 0.732, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""video"": {""valence"": 0.646, ""arousal"": 0.577, ""dominance"": 0.427, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5885, ""arousal"": 0.4565, ""dominance"": 0.50225, ""emotion"": [0.0, 0.25, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-02-24 04:00:48+00:00,@wolfganggartner That's what I got out of the video 😬,"{""video"": {""valence"": 0.646, ""arousal"": 0.577, ""dominance"": 0.427, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.646, ""arousal"": 0.577, ""dominance"": 0.427, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-02-24 04:01:36+00:00,@SomeOfMiles 💯,{},{},1
2021-02-24 14:54:16+00:00,@samsheffer “Confirmed” https://t.co/zifhGMiHhT,{},{},1
2021-02-24 15:02:14+00:00,"You keep using this word ""confirmed""

I do not think it means what you think it means https://t.co/KKrhuigfUX","{""keep"": {""valence"": 0.714, ""arousal"": 0.296, ""dominance"": 0.547, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""word"": {""valence"": 0.552, ""arousal"": 0.255, ""dominance"": 0.482, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}, ""do"": {""valence"": 0.67, ""arousal"": 0.548, ""dominance"": 0.536, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""think"": {""valence"": 0.786, ""arousal"": 0.408, ""dominance"": 0.618, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""means"": {""valence"": 0.615, ""arousal"": 0.373, ""dominance"": 0.46, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6674, ""arousal"": 0.376, ""dominance"": 0.5286, ""emotion"": [0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0]}",1
2021-02-25 02:23:14+00:00,@its_shevi It's really long overdue though isn't it,"{""long"": {""valence"": 0.541, ""arousal"": 0.353, ""dominance"": 0.543, ""emotion"": [0, 0, 1, 0, 0, 0, 0, 0]}, ""overdue"": {""valence"": 0.125, ""arousal"": 0.427, ""dominance"": 0.259, ""emotion"": [0, 0, 1, 0, 1, 1, 0, 0]}}","{""valence"": 0.333, ""arousal"": 0.39, ""dominance"": 0.401, ""emotion"": [0.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0]}",1
2021-02-25 13:48:29+00:00,"RT @MorningBrew: 1/ Right now, the term NFT (non-fungible token) is getting tossed around more frequently than the hottest of potatoes

a t…","{""right"": {""valence"": 0.74, ""arousal"": 0.352, ""dominance"": 0.71, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""term"": {""valence"": 0.45, ""arousal"": 0.255, ""dominance"": 0.598, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""token"": {""valence"": 0.51, ""arousal"": 0.418, ""dominance"": 0.414, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""frequently"": {""valence"": 0.596, ""arousal"": 0.423, ""dominance"": 0.634, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.574, ""arousal"": 0.362, ""dominance"": 0.589, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-02-25 14:10:15+00:00,Ok here's a question: Do you use any widgets on your homescreen?,"{""question"": {""valence"": 0.51, ""arousal"": 0.41, ""dominance"": 0.509, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""do"": {""valence"": 0.67, ""arousal"": 0.548, ""dominance"": 0.536, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""use"": {""valence"": 0.438, ""arousal"": 0.358, ""dominance"": 0.409, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5393333333333333, ""arousal"": 0.4386666666666666, ""dominance"": 0.48466666666666663, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-02-25 14:24:52+00:00,@HilzFuld Yes on both,{},{},1
2021-02-25 14:25:13+00:00,@reneritchie That is a lot of suggestions 👀,"{""lot"": {""valence"": 0.531, ""arousal"": 0.215, ""dominance"": 0.37, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.531, ""arousal"": 0.215, ""dominance"": 0.37, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-02-25 14:39:48+00:00,@reneritchie I just replaced my second page with entirely Siri suggestions. Let's see how well it learns me,"{""second"": {""valence"": 0.49, ""arousal"": 0.21, ""dominance"": 0.25, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""page"": {""valence"": 0.677, ""arousal"": 0.224, ""dominance"": 0.278, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""see"": {""valence"": 0.635, ""arousal"": 0.269, ""dominance"": 0.312, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6006666666666667, ""arousal"": 0.23433333333333337, ""dominance"": 0.28, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-02-25 14:51:54+00:00,"Current S21 Ultra homescreen
1Weather widget
Google search widget
MacOS Big Sur wallpaper https://t.co/uX6hVFE0W5","{""current"": {""valence"": 0.625, ""arousal"": 0.312, ""dominance"": 0.612, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""search"": {""valence"": 0.635, ""arousal"": 0.58, ""dominance"": 0.462, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""big"": {""valence"": 0.802, ""arousal"": 0.588, ""dominance"": 0.812, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""wallpaper"": {""valence"": 0.673, ""arousal"": 0.173, ""dominance"": 0.308, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6837500000000001, ""arousal"": 0.41325, ""dominance"": 0.5485, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-02-25 17:04:17+00:00,"@xddhx Technically, aren’t those text shortcuts widgets?","{""text"": {""valence"": 0.604, ""arousal"": 0.157, ""dominance"": 0.402, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.604, ""arousal"": 0.157, ""dominance"": 0.402, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2021-02-25 23:11:45+00:00,@ScreamAimFire_9 This one,"{""one"": {""valence"": 0.542, ""arousal"": 0.292, ""dominance"": 0.37, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.542, ""arousal"": 0.292, ""dominance"": 0.37, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
