Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
10,2022-03-03 00:41:48+00:00,"{""valence"": 0.5524420634920636, ""arousal"": 0.5404987914862915, ""dominance"": 0.5528283730158731, ""emotion"": [0.10557359307359306, 0.112012987012987, 0.028409090909090908, 0.06628787878787878, 0.012175324675324674, 0.03354978354978355, 0.005681818181818182, 0.05654761904761905]}","[{""valence"": 0.2295384615384615, ""arousal"": 0.7873076923076924, ""dominance"": 0.5796923076923076}, {""valence"": 0.2735454545454546, ""arousal"": 0.7317272727272727, ""dominance"": 0.49227272727272736}, {""valence"": 0.5553333333333333, ""arousal"": 0.612, ""dominance"": 0.6013333333333334}, {""valence"": 0.7120000000000001, ""arousal"": 0.593, ""dominance"": 0.7158333333333333}, {""valence"": 0.8140000000000001, ""arousal"": 0.7315, ""dominance"": 0.683}, {""valence"": 0.129, ""arousal"": 0.6598, ""dominance"": 0.38180000000000003}, {""valence"": 0.844, ""arousal"": 0.608, ""dominance"": 0.827}, {""valence"": 0.17333333333333334, ""arousal"": 0.6741666666666667, ""dominance"": 0.393}]"
11,2022-03-05 04:38:43+00:00,"{""valence"": 0.5728502747252748, ""arousal"": 0.5177216117216118, ""dominance"": 0.5988186813186813, ""emotion"": [0.13873626373626374, 0.05586080586080586, 0.1346153846153846, 0.13141025641025642, 0.0641025641025641, 0.035256410256410256, 0.08333333333333333, 0.060897435897435896]}","[{""valence"": 0.42049999999999993, ""arousal"": 0.718375, ""dominance"": 0.6647500000000001}, {""valence"": 0.244, ""arousal"": 0.809, ""dominance"": 0.47366666666666674}, {""valence"": 0.661125, ""arousal"": 0.427625, ""dominance"": 0.6315000000000001}, {""valence"": 0.7228571428571428, ""arousal"": 0.40471428571428564, ""dominance"": 0.7065714285714286}, {""valence"": 0.7666666666666666, ""arousal"": 0.34766666666666673, ""dominance"": 0.6593333333333333}, {""valence"": 0.4845, ""arousal"": 0.7010000000000001, ""dominance"": 0.501}, {""valence"": 0.7789999999999999, ""arousal"": 0.39825, ""dominance"": 0.7185}, {""valence"": 0.5463333333333333, ""arousal"": 0.5066666666666667, ""dominance"": 0.48133333333333334}]"
12,2022-03-07 16:15:48+00:00,"{""valence"": 0.613677554563492, ""arousal"": 0.5197252232142857, ""dominance"": 0.5580755208333333, ""emotion"": [0.06569940476190476, 0.11517857142857142, 0.14816468253968254, 0.07316468253968253, 0.028645833333333332, 0.03333333333333333, 0.09895833333333333, 0.0]}","[{""valence"": 0.18939999999999999, ""arousal"": 0.6856000000000001, ""dominance"": 0.5668}, {""valence"": 0.31779999999999997, ""arousal"": 0.6626000000000001, ""dominance"": 0.5358}, {""valence"": 0.6135714285714285, ""arousal"": 0.42628571428571427, ""dominance"": 0.526}, {""valence"": 0.8154, ""arousal"": 0.4518, ""dominance"": 0.7363999999999999}, {""valence"": 0.8, ""arousal"": 0.4135, ""dominance"": 0.615}, {""valence"": 0.13, ""arousal"": 0.4845, ""dominance"": 0.33399999999999996}, {""valence"": 0.9196666666666667, ""arousal"": 0.5916666666666667, ""dominance"": 0.7203333333333334}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
13,2022-03-09 01:44:05+00:00,"{""valence"": 0.5800645238095237, ""arousal"": 0.4585205952380953, ""dominance"": 0.5598380952380954, ""emotion"": [0.013392857142857142, 0.030059523809523807, 0.041666666666666664, 0.06714285714285714, 0.06089285714285715, 0.00625, 0.017142857142857144, 0.03125]}","[{""valence"": 0.271, ""arousal"": 0.843, ""dominance"": 0.808}, {""valence"": 0.03833333333333333, ""arousal"": 0.8126666666666668, ""dominance"": 0.5603333333333333}, {""valence"": 0.414, ""arousal"": 0.22749999999999998, ""dominance"": 0.4365}, {""valence"": 0.6543999999999999, ""arousal"": 0.5384, ""dominance"": 0.7522}, {""valence"": 0.40099999999999997, ""arousal"": 0.7448, ""dominance"": 0.6162}, {""valence"": 0.071, ""arousal"": 0.654, ""dominance"": 0.227}, {""valence"": 0.9219999999999999, ""arousal"": 0.579, ""dominance"": 0.7765}, {""valence"": 0.3445, ""arousal"": 0.49050000000000005, ""dominance"": 0.4555}]"
14,2022-03-11 00:20:45+00:00,"{""valence"": 0.5902325617283952, ""arousal"": 0.5083884259259258, ""dominance"": 0.5547940917107583, ""emotion"": [0.17998236331569664, 0.13392857142857142, 0.1742504409171076, 0.16686507936507936, 0.10238095238095238, 0.06904761904761905, 0.11269841269841269, 0.07936507936507936]}","[{""valence"": 0.534625, ""arousal"": 0.65125, ""dominance"": 0.653625}, {""valence"": 0.5514, ""arousal"": 0.6156, ""dominance"": 0.6184000000000001}, {""valence"": 0.6987272727272728, ""arousal"": 0.5287272727272727, ""dominance"": 0.6613636363636363}, {""valence"": 0.7685555555555555, ""arousal"": 0.548888888888889, ""dominance"": 0.693}, {""valence"": 0.7462500000000001, ""arousal"": 0.6014999999999999, ""dominance"": 0.74575}, {""valence"": 0.602, ""arousal"": 0.513, ""dominance"": 0.47866666666666663}, {""valence"": 0.8205, ""arousal"": 0.6208333333333333, ""dominance"": 0.7596666666666666}, {""valence"": 0.47475, ""arousal"": 0.61075, ""dominance"": 0.57925}]"
15,2022-03-13 01:30:45+00:00,"{""valence"": 0.5432580357142858, ""arousal"": 0.5203247023809524, ""dominance"": 0.5119620238095238, ""emotion"": [0.1, 0.10416666666666667, 0.14291666666666666, 0.10958333333333332, 0.01, 0.0625, 0.034583333333333334, 0.0875]}","[{""valence"": 0.09266666666666667, ""arousal"": 0.7056666666666667, ""dominance"": 0.437}, {""valence"": 0.187, ""arousal"": 0.70925, ""dominance"": 0.37025}, {""valence"": 0.7109, ""arousal"": 0.46030000000000004, ""dominance"": 0.6061}, {""valence"": 0.74825, ""arousal"": 0.521625, ""dominance"": 0.628125}, {""valence"": 0.865, ""arousal"": 0.745, ""dominance"": 0.66}, {""valence"": 0.401, ""arousal"": 0.49, ""dominance"": 0.306}, {""valence"": 0.7675000000000001, ""arousal"": 0.6215, ""dominance"": 0.636}, {""valence"": 0.13524999999999998, ""arousal"": 0.68225, ""dominance"": 0.4555}]"
16,2022-03-14 04:01:26+00:00,"{""valence"": 0.620600321239607, ""arousal"": 0.4667834845049131, ""dominance"": 0.5460200680272108, ""emotion"": [0.0724678760393046, 0.06736583522297808, 0.16037414965986393, 0.12777777777777777, 0.08015873015873017, 0.06056311413454271, 0.1, 0.05852229780801209]}","[{""valence"": 0.3583333333333333, ""arousal"": 0.5501111111111111, ""dominance"": 0.45677777777777784}, {""valence"": 0.25911111111111107, ""arousal"": 0.6645555555555555, ""dominance"": 0.47111111111111115}, {""valence"": 0.6090833333333334, ""arousal"": 0.46441666666666664, ""dominance"": 0.5265833333333333}, {""valence"": 0.7334545454545455, ""arousal"": 0.4878181818181819, ""dominance"": 0.5966363636363637}, {""valence"": 0.6995, ""arousal"": 0.6751666666666667, ""dominance"": 0.5971666666666667}, {""valence"": 0.22562500000000002, ""arousal"": 0.61075, ""dominance"": 0.42675}, {""valence"": 0.847857142857143, ""arousal"": 0.5232857142857144, ""dominance"": 0.6374285714285716}, {""valence"": 0.33099999999999996, ""arousal"": 0.419625, ""dominance"": 0.340625}]"
17,2022-03-16 03:30:34+00:00,"{""valence"": 0.5315237484737485, ""arousal"": 0.5028453144078143, ""dominance"": 0.5164335622710623, ""emotion"": [0.05352564102564102, 0.04711538461538461, 0.041346153846153845, 0.04465811965811966, 0.020833333333333332, 0.08237179487179487, 0.021474358974358974, 0.07275641025641025]}","[{""valence"": 0.09114285714285716, ""arousal"": 0.7384285714285713, ""dominance"": 0.4797142857142857}, {""valence"": 0.13550000000000004, ""arousal"": 0.7735, ""dominance"": 0.5418333333333333}, {""valence"": 0.754, ""arousal"": 0.46862499999999996, ""dominance"": 0.622625}, {""valence"": 0.7066250000000001, ""arousal"": 0.48087500000000005, ""dominance"": 0.706}, {""valence"": 0.622, ""arousal"": 0.6576666666666666, ""dominance"": 0.5473333333333333}, {""valence"": 0.128, ""arousal"": 0.60375, ""dominance"": 0.393875}, {""valence"": 0.90275, ""arousal"": 0.60575, ""dominance"": 0.7137500000000001}, {""valence"": 0.11985714285714286, ""arousal"": 0.6408571428571428, ""dominance"": 0.44328571428571434}]"
18,2022-03-18 02:17:14+00:00,"{""valence"": 0.6657390476190476, ""arousal"": 0.5218096190476191, ""dominance"": 0.5712141904761904, ""emotion"": [0.041095238095238094, 0.021666666666666664, 0.07142857142857142, 0.06571428571428571, 0.03238095238095238, 0.05, 0.05, 0.015714285714285715]}","[{""valence"": 0.20466666666666666, ""arousal"": 0.8366666666666668, ""dominance"": 0.6206666666666667}, {""valence"": 0.24266666666666667, ""arousal"": 0.883, ""dominance"": 0.656}, {""valence"": 0.7727999999999999, ""arousal"": 0.6045999999999999, ""dominance"": 0.648}, {""valence"": 0.6114, ""arousal"": 0.46399999999999997, ""dominance"": 0.5845999999999999}, {""valence"": 0.59475, ""arousal"": 0.82125, ""dominance"": 0.6745}, {""valence"": 0.4484, ""arousal"": 0.7136, ""dominance"": 0.5762}, {""valence"": 0.9169999999999999, ""arousal"": 0.6416666666666666, ""dominance"": 0.6483333333333333}, {""valence"": 0.047, ""arousal"": 0.6675, ""dominance"": 0.263}]"
19,2022-03-21 04:37:22+00:00,"{""valence"": 0.5555933333333332, ""arousal"": 0.4836479166666667, ""dominance"": 0.5588172222222222, ""emotion"": [0.13722222222222222, 0.13444444444444445, 0.036388888888888894, 0.08958333333333332, 0.0225, 0.08680555555555555, 0.04055555555555555, 0.09597222222222221]}","[{""valence"": 0.14728571428571427, ""arousal"": 0.7940714285714285, ""dominance"": 0.4932142857142857}, {""valence"": 0.2282142857142857, ""arousal"": 0.6478571428571429, ""dominance"": 0.43721428571428583}, {""valence"": 0.6717500000000001, ""arousal"": 0.32425000000000004, ""dominance"": 0.57375}, {""valence"": 0.6776666666666666, ""arousal"": 0.4598888888888889, ""dominance"": 0.7292222222222222}, {""valence"": 0.774, ""arousal"": 0.3165, ""dominance"": 0.452}, {""valence"": 0.1131111111111111, ""arousal"": 0.6596666666666667, ""dominance"": 0.3806666666666667}, {""valence"": 0.7734999999999999, ""arousal"": 0.5065, ""dominance"": 0.6367499999999999}, {""valence"": 0.19266666666666665, ""arousal"": 0.7165555555555556, ""dominance"": 0.4496666666666667}]"
20,2022-03-23 03:13:57+00:00,"{""valence"": 0.5481536075036075, ""arousal"": 0.5105692331478044, ""dominance"": 0.5217420016491444, ""emotion"": [0.0971861471861472, 0.11961451247165533, 0.0948258091115234, 0.11791383219954647, 0.0634920634920635, 0.07575757575757576, 0.11589363017934444, 0.10476190476190476]}","[{""valence"": 0.27860000000000007, ""arousal"": 0.6597999999999999, ""dominance"": 0.46399999999999997}, {""valence"": 0.2327142857142858, ""arousal"": 0.5974285714285715, ""dominance"": 0.45471428571428574}, {""valence"": 0.7680000000000001, ""arousal"": 0.5564999999999999, ""dominance"": 0.6503333333333333}, {""valence"": 0.7381666666666667, ""arousal"": 0.5211666666666667, ""dominance"": 0.6155}, {""valence"": 0.6496666666666667, ""arousal"": 0.6469999999999999, ""dominance"": 0.762}, {""valence"": 0.2753333333333334, ""arousal"": 0.553, ""dominance"": 0.3406666666666667}, {""valence"": 0.8931428571428571, ""arousal"": 0.6648571428571428, ""dominance"": 0.6835714285714286}, {""valence"": 0.4135, ""arousal"": 0.591, ""dominance"": 0.544}]"
21,2022-03-25 00:12:22+00:00,"{""valence"": 0.5953564625850339, ""arousal"": 0.5078946428571429, ""dominance"": 0.5568959608843539, ""emotion"": [0.10097789115646259, 0.10905612244897958, 0.01755952380952381, 0.06517857142857143, 0.05178571428571428, 0.0741921768707483, 0.06517857142857143, 0.08035714285714286]}","[{""valence"": 0.16988888888888887, ""arousal"": 0.7915555555555556, ""dominance"": 0.5502222222222222}, {""valence"": 0.2943333333333333, ""arousal"": 0.7297500000000001, ""dominance"": 0.5931666666666666}, {""valence"": 0.791, ""arousal"": 0.5186666666666667, ""dominance"": 0.657}, {""valence"": 0.8756, ""arousal"": 0.48699999999999993, ""dominance"": 0.6988}, {""valence"": 0.7613333333333333, ""arousal"": 0.48633333333333334, ""dominance"": 0.5529999999999999}, {""valence"": 0.1162857142857143, ""arousal"": 0.689, ""dominance"": 0.39199999999999996}, {""valence"": 0.9, ""arousal"": 0.5254, ""dominance"": 0.6826000000000001}, {""valence"": 0.13940000000000002, ""arousal"": 0.748, ""dominance"": 0.4986}]"
22,2022-03-28 00:35:45+00:00,"{""valence"": 0.5850074488729661, ""arousal"": 0.504582069463104, ""dominance"": 0.5509327735482908, ""emotion"": [0.1188585360999154, 0.0445141065830721, 0.06680599094392198, 0.05531173807035876, 0.09005324177737971, 0.026793800069662144, 0.036084987809125744, 0.03869731800766284]}","[{""valence"": 0.1393846153846154, ""arousal"": 0.7705384615384615, ""dominance"": 0.5369999999999999}, {""valence"": 0.16674999999999998, ""arousal"": 0.776375, ""dominance"": 0.6030000000000001}, {""valence"": 0.773, ""arousal"": 0.608909090909091, ""dominance"": 0.6997272727272726}, {""valence"": 0.6905555555555555, ""arousal"": 0.41566666666666663, ""dominance"": 0.6442222222222223}, {""valence"": 0.3513333333333334, ""arousal"": 0.7122222222222223, ""dominance"": 0.5468888888888889}, {""valence"": 0.132, ""arousal"": 0.7002, ""dominance"": 0.4800000000000001}, {""valence"": 0.9401666666666667, ""arousal"": 0.5986666666666667, ""dominance"": 0.7246666666666667}, {""valence"": 0.1792, ""arousal"": 0.6404000000000001, ""dominance"": 0.4282}]"
23,2022-03-29 01:50:37+00:00,"{""valence"": 0.5473696480107196, ""arousal"": 0.47867544449598015, ""dominance"": 0.5230330782312925, ""emotion"": [0.09336863533292104, 0.10460858585858586, 0.07752267573696145, 0.06269841269841268, 0.043934240362811794, 0.05076659451659451, 0.03635204081632653, 0.05106421356421357]}","[{""valence"": 0.19449999999999998, ""arousal"": 0.7781666666666666, ""dominance"": 0.4995}, {""valence"": 0.19564285714285715, ""arousal"": 0.7674285714285715, ""dominance"": 0.5287857142857143}, {""valence"": 0.6584444444444444, ""arousal"": 0.5157777777777777, ""dominance"": 0.6022222222222222}, {""valence"": 0.650375, ""arousal"": 0.5161250000000001, ""dominance"": 0.64875}, {""valence"": 0.42939999999999995, ""arousal"": 0.5528000000000001, ""dominance"": 0.4772}, {""valence"": 0.12933333333333333, ""arousal"": 0.8022222222222222, ""dominance"": 0.5085555555555555}, {""valence"": 0.94075, ""arousal"": 0.6555, ""dominance"": 0.69725}, {""valence"": 0.12185714285714286, ""arousal"": 0.7388571428571428, ""dominance"": 0.4987142857142857}]"
24,2022-03-31 00:31:47+00:00,"{""valence"": 0.5659638888888889, ""arousal"": 0.45478, ""dominance"": 0.5092155555555554, ""emotion"": [0.11999999999999998, 0.07444444444444445, 0.2211111111111111, 0.09000000000000001, 0.013333333333333334, 0.07444444444444445, 0.04388888888888889, 0.05666666666666667]}","[{""valence"": 0.09642857142857143, ""arousal"": 0.7755714285714286, ""dominance"": 0.4102857142857142}, {""valence"": 0.256, ""arousal"": 0.6905, ""dominance"": 0.46025}, {""valence"": 0.6666363636363637, ""arousal"": 0.3495454545454545, ""dominance"": 0.5303636363636364}, {""valence"": 0.6832, ""arousal"": 0.335, ""dominance"": 0.6157999999999999}, {""valence"": 0.1, ""arousal"": 0.804, ""dominance"": 0.518}, {""valence"": 0.17675, ""arousal"": 0.6805, ""dominance"": 0.4465}, {""valence"": 0.862, ""arousal"": 0.5443333333333333, ""dominance"": 0.7093333333333334}, {""valence"": 0.05725, ""arousal"": 0.8005, ""dominance"": 0.34575}]"
25,2022-04-01 01:23:30+00:00,"{""valence"": 0.6541361111111111, ""arousal"": 0.5212916666666667, ""dominance"": 0.5488929761904762, ""emotion"": [0.10436507936507936, 0.10436507936507937, 0.13142857142857142, 0.1132936507936508, 0.06984126984126984, 0.0738095238095238, 0.09107142857142857, 0.05714285714285714]}","[{""valence"": 0.17625, ""arousal"": 0.74525, ""dominance"": 0.41275}, {""valence"": 0.16774999999999998, ""arousal"": 0.800125, ""dominance"": 0.44}, {""valence"": 0.7504000000000001, ""arousal"": 0.5045, ""dominance"": 0.6213}, {""valence"": 0.8137777777777777, ""arousal"": 0.5686666666666667, ""dominance"": 0.6834444444444444}, {""valence"": 0.3593333333333333, ""arousal"": 0.7035000000000001, ""dominance"": 0.5088333333333334}, {""valence"": 0.11266666666666668, ""arousal"": 0.7748333333333334, ""dominance"": 0.36916666666666664}, {""valence"": 0.8989999999999999, ""arousal"": 0.5891428571428571, ""dominance"": 0.7267142857142858}, {""valence"": 0.10400000000000001, ""arousal"": 0.7612, ""dominance"": 0.3788}]"
