Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
10,2021-02-18 18:31:34+00:00,"{""valence"": 0.5397037698412699, ""arousal"": 0.44037792658730157, ""dominance"": 0.5030710317460317, ""emotion"": [0.1294642857142857, 0.0907738095238095, 0.09087301587301587, 0.06101190476190476, 0.047718253968253965, 0.04538690476190476, 0.049305555555555554, 0.02827380952380952]}","[{""valence"": 0.3339999999999999, ""arousal"": 0.7854166666666665, ""dominance"": 0.5863333333333333}, {""valence"": 0.39455555555555555, ""arousal"": 0.7066666666666667, ""dominance"": 0.4984444444444444}, {""valence"": 0.6040000000000001, ""arousal"": 0.4455, ""dominance"": 0.5433749999999999}, {""valence"": 0.7971666666666667, ""arousal"": 0.4328333333333334, ""dominance"": 0.6538333333333334}, {""valence"": 0.6008, ""arousal"": 0.5078000000000001, ""dominance"": 0.5186}, {""valence"": 0.12325, ""arousal"": 0.61825, ""dominance"": 0.29625}, {""valence"": 0.8756, ""arousal"": 0.4312, ""dominance"": 0.7044}, {""valence"": 0.08266666666666667, ""arousal"": 0.7016666666666667, ""dominance"": 0.3633333333333333}]"
11,2021-02-20 08:33:09+00:00,"{""valence"": 0.5463555933484505, ""arousal"": 0.44238900226757377, ""dominance"": 0.5604189720332577, ""emotion"": [0.05, 0.051587301587301584, 0.0200302343159486, 0.03981481481481481, 0.01984126984126984, 0.06235827664399093, 0.0, 0.015873015873015872]}","[{""valence"": 0.35124999999999995, ""arousal"": 0.8130000000000001, ""dominance"": 0.70825}, {""valence"": 0.2715, ""arousal"": 0.6448333333333333, ""dominance"": 0.4856666666666667}, {""valence"": 0.6113333333333334, ""arousal"": 0.51, ""dominance"": 0.6143333333333333}, {""valence"": 0.6308333333333334, ""arousal"": 0.44216666666666665, ""dominance"": 0.7174999999999999}, {""valence"": 0.2, ""arousal"": 0.9, ""dominance"": 0.571}, {""valence"": 0.24814285714285714, ""arousal"": 0.6565714285714285, ""dominance"": 0.39514285714285713}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.1875, ""arousal"": 0.6319999999999999, ""dominance"": 0.24050000000000002}]"
12,2021-02-25 07:47:24+00:00,"{""valence"": 0.6132267998866212, ""arousal"": 0.43767154195011343, ""dominance"": 0.5315223214285714, ""emotion"": [0.04353741496598639, 0.024149659863945575, 0.05599489795918367, 0.0875, 0.04409013605442176, 0.011054421768707483, 0.03809523809523809, 0.00510204081632653]}","[{""valence"": 0.37166666666666665, ""arousal"": 0.783, ""dominance"": 0.6573333333333332}, {""valence"": 0.52225, ""arousal"": 0.679, ""dominance"": 0.65575}, {""valence"": 0.765111111111111, ""arousal"": 0.5421111111111112, ""dominance"": 0.6938888888888889}, {""valence"": 0.7915, ""arousal"": 0.4523333333333334, ""dominance"": 0.7135833333333332}, {""valence"": 0.7112499999999999, ""arousal"": 0.6627500000000001, ""dominance"": 0.722125}, {""valence"": 0.1735, ""arousal"": 0.5585, ""dominance"": 0.273}, {""valence"": 0.8422857142857144, ""arousal"": 0.5322857142857144, ""dominance"": 0.7442857142857143}, {""valence"": 0.083, ""arousal"": 0.644, ""dominance"": 0.167}]"
13,2021-02-27 08:39:31+00:00,"{""valence"": 0.5863000901875902, ""arousal"": 0.4375522366522366, ""dominance"": 0.5313637085137085, ""emotion"": [0.025432900432900432, 0.05762987012987013, 0.08097041847041847, 0.05598845598845599, 0.019823232323232323, 0.054924242424242424, 0.024873737373737378, 0.011363636363636364]}","[{""valence"": 0.16066666666666665, ""arousal"": 0.7273333333333333, ""dominance"": 0.58}, {""valence"": 0.2225, ""arousal"": 0.6041666666666666, ""dominance"": 0.486}, {""valence"": 0.5573636363636365, ""arousal"": 0.4885454545454546, ""dominance"": 0.5540909090909091}, {""valence"": 0.7452222222222223, ""arousal"": 0.47622222222222216, ""dominance"": 0.7222222222222222}, {""valence"": 0.8883333333333333, ""arousal"": 0.649, ""dominance"": 0.8233333333333333}, {""valence"": 0.1648, ""arousal"": 0.6216, ""dominance"": 0.3572}, {""valence"": 0.85875, ""arousal"": 0.5965, ""dominance"": 0.7879999999999999}, {""valence"": 0.13, ""arousal"": 0.725, ""dominance"": 0.272}]"
14,2021-03-05 09:37:33+00:00,"{""valence"": 0.5584258881330311, ""arousal"": 0.4158648526077098, ""dominance"": 0.5131353174603175, ""emotion"": [0.10194633408919122, 0.09004157218442933, 0.057823129251700675, 0.09710884353741496, 0.036281179138321996, 0.036564625850340135, 0.03673469387755102, 0.015873015873015872]}","[{""valence"": 0.26508333333333334, ""arousal"": 0.7379166666666667, ""dominance"": 0.5329166666666666}, {""valence"": 0.4295454545454545, ""arousal"": 0.6586363636363637, ""dominance"": 0.604090909090909}, {""valence"": 0.6745, ""arousal"": 0.430375, ""dominance"": 0.5845}, {""valence"": 0.7336666666666667, ""arousal"": 0.413, ""dominance"": 0.6320833333333333}, {""valence"": 0.49725, ""arousal"": 0.48174999999999996, ""dominance"": 0.49774999999999997}, {""valence"": 0.14925, ""arousal"": 0.7065, ""dominance"": 0.44}, {""valence"": 0.8148, ""arousal"": 0.4102, ""dominance"": 0.6108}, {""valence"": 0.219, ""arousal"": 0.794, ""dominance"": 0.611}]"
15,2021-03-06 08:58:53+00:00,"{""valence"": 0.6027779320987654, ""arousal"": 0.4446990299823633, ""dominance"": 0.5438073853615522, ""emotion"": [0.04814814814814815, 0.06071428571428571, 0.08571428571428572, 0.0970679012345679, 0.011111111111111112, 0.04682539682539682, 0.04274691358024691, 0.03888888888888889]}","[{""valence"": 0.2603333333333333, ""arousal"": 0.57, ""dominance"": 0.4093333333333333}, {""valence"": 0.4226666666666667, ""arousal"": 0.5366666666666666, ""dominance"": 0.5850000000000001}, {""valence"": 0.645, ""arousal"": 0.46924999999999994, ""dominance"": 0.593875}, {""valence"": 0.7577999999999999, ""arousal"": 0.4024, ""dominance"": 0.6367}, {""valence"": 0.573, ""arousal"": 0.571, ""dominance"": 0.436}, {""valence"": 0.24225, ""arousal"": 0.578, ""dominance"": 0.3335}, {""valence"": 0.8026, ""arousal"": 0.44000000000000006, ""dominance"": 0.6561999999999999}, {""valence"": 0.26966666666666667, ""arousal"": 0.5073333333333333, ""dominance"": 0.26333333333333336}]"
16,2021-03-11 11:18:33+00:00,"{""valence"": 0.6002237301587299, ""arousal"": 0.4124498571428571, ""dominance"": 0.5172171587301587, ""emotion"": [0.05365079365079364, 0.033095238095238094, 0.07387301587301588, 0.08655555555555555, 0.015714285714285715, 0.0, 0.014444444444444444, 0.0044444444444444444]}","[{""valence"": 0.221375, ""arousal"": 0.7585000000000001, ""dominance"": 0.48562499999999986}, {""valence"": 0.30060000000000003, ""arousal"": 0.6726000000000001, ""dominance"": 0.5218}, {""valence"": 0.6766666666666667, ""arousal"": 0.471, ""dominance"": 0.6197777777777778}, {""valence"": 0.7568999999999999, ""arousal"": 0.4098, ""dominance"": 0.6284000000000001}, {""valence"": 0.6325, ""arousal"": 0.643, ""dominance"": 0.5785}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.8825, ""arousal"": 0.269, ""dominance"": 0.517}, {""valence"": 0.062, ""arousal"": 0.694, ""dominance"": 0.445}]"
17,2021-03-13 08:39:04+00:00,"{""valence"": 0.580627564464521, ""arousal"": 0.45609033973273105, ""dominance"": 0.548580707698099, ""emotion"": [0.06200828157349897, 0.04924242424242424, 0.038010540184453226, 0.022430830039525694, 0.02318840579710145, 0.03985507246376811, 0.01594202898550725, 0.020652173913043477]}","[{""valence"": 0.22733333333333336, ""arousal"": 0.847111111111111, ""dominance"": 0.5834444444444444}, {""valence"": 0.264, ""arousal"": 0.7431249999999999, ""dominance"": 0.5373749999999999}, {""valence"": 0.7380000000000001, ""arousal"": 0.5168, ""dominance"": 0.5692000000000002}, {""valence"": 0.56575, ""arousal"": 0.55075, ""dominance"": 0.61}, {""valence"": 0.5166666666666667, ""arousal"": 0.5810000000000001, ""dominance"": 0.48933333333333334}, {""valence"": 0.14583333333333334, ""arousal"": 0.77, ""dominance"": 0.46466666666666673}, {""valence"": 0.831, ""arousal"": 0.523, ""dominance"": 0.687}, {""valence"": 0.14233333333333334, ""arousal"": 0.7913333333333333, ""dominance"": 0.502}]"
18,2021-03-17 07:41:45+00:00,"{""valence"": 0.5553673012007836, ""arousal"": 0.490986383606473, ""dominance"": 0.5478609964440321, ""emotion"": [0.10253105029890745, 0.10547052154195011, 0.06430697278911565, 0.09295634920634922, 0.027225056689342407, 0.05654761904761905, 0.0355796485260771, 0.010416666666666666]}","[{""valence"": 0.34221875000000007, ""arousal"": 0.7634374999999998, ""dominance"": 0.5867187500000001}, {""valence"": 0.36379166666666657, ""arousal"": 0.7033333333333333, ""dominance"": 0.5402916666666667}, {""valence"": 0.6992857142857144, ""arousal"": 0.4939047619047619, ""dominance"": 0.6262857142857143}, {""valence"": 0.7172258064516132, ""arousal"": 0.457258064516129, ""dominance"": 0.6678387096774194}, {""valence"": 0.659125, ""arousal"": 0.7207499999999999, ""dominance"": 0.7184999999999999}, {""valence"": 0.05175000000000002, ""arousal"": 0.7736249999999999, ""dominance"": 0.32949999999999996}, {""valence"": 0.8511818181818182, ""arousal"": 0.523090909090909, ""dominance"": 0.7255454545454545}, {""valence"": 0.06199999999999999, ""arousal"": 0.80475, ""dominance"": 0.40725}]"
19,2021-03-20 07:47:40+00:00,"{""valence"": 0.5981688095238096, ""arousal"": 0.44122047619047616, ""dominance"": 0.5268565476190477, ""emotion"": [0.07190476190476189, 0.029285714285714283, 0.038928571428571423, 0.026785714285714284, 0.005, 0.014285714285714285, 0.017499999999999998, 0.014285714285714285]}","[{""valence"": 0.3541111111111111, ""arousal"": 0.7391111111111112, ""dominance"": 0.5845555555555555}, {""valence"": 0.50525, ""arousal"": 0.66325, ""dominance"": 0.63325}, {""valence"": 0.6996, ""arousal"": 0.44460000000000005, ""dominance"": 0.6044}, {""valence"": 0.47500000000000003, ""arousal"": 0.6346666666666666, ""dominance"": 0.5846666666666667}, {""valence"": 0.938, ""arousal"": 0.608, ""dominance"": 0.736}, {""valence"": 0.276, ""arousal"": 0.5885, ""dominance"": 0.494}, {""valence"": 0.8485, ""arousal"": 0.5780000000000001, ""dominance"": 0.6405000000000001}, {""valence"": 0.1285, ""arousal"": 0.658, ""dominance"": 0.2945}]"
20,2021-03-22 08:06:49+00:00,"{""valence"": 0.5831429365079364, ""arousal"": 0.4485183261183262, ""dominance"": 0.54178648989899, ""emotion"": [0.048888888888888885, 0.07645021645021645, 0.060476190476190475, 0.1106962481962482, 0.04722222222222222, 0.052063492063492055, 0.06287878787878788, 0.0451010101010101]}","[{""valence"": 0.34859999999999997, ""arousal"": 0.6146, ""dominance"": 0.47919999999999996}, {""valence"": 0.3428181818181818, ""arousal"": 0.6581818181818182, ""dominance"": 0.5671818181818182}, {""valence"": 0.6494, ""arousal"": 0.5202, ""dominance"": 0.5378000000000001}, {""valence"": 0.6548, ""arousal"": 0.5182, ""dominance"": 0.6416000000000001}, {""valence"": 0.64725, ""arousal"": 0.67325, ""dominance"": 0.67025}, {""valence"": 0.16071428571428573, ""arousal"": 0.705, ""dominance"": 0.3995714285714286}, {""valence"": 0.7605, ""arousal"": 0.397, ""dominance"": 0.50675}, {""valence"": 0.25039999999999996, ""arousal"": 0.5874, ""dominance"": 0.43079999999999996}]"
21,2021-03-25 06:27:35+00:00,"{""valence"": 0.5678094839371155, ""arousal"": 0.43761604010025057, ""dominance"": 0.5286308574466471, ""emotion"": [0.07751765778081568, 0.06196741854636591, 0.10132718159033947, 0.15326004404951776, 0.008771929824561403, 0.02631578947368421, 0.020050125313283207, 0.013157894736842105]}","[{""valence"": 0.34674999999999995, ""arousal"": 0.747, ""dominance"": 0.5589166666666666}, {""valence"": 0.33710000000000007, ""arousal"": 0.7003999999999999, ""dominance"": 0.5528000000000001}, {""valence"": 0.6241538461538462, ""arousal"": 0.2925384615384615, ""dominance"": 0.4553846153846154}, {""valence"": 0.6200434782608696, ""arousal"": 0.4752608695652175, ""dominance"": 0.627521739130435}, {""valence"": 0.938, ""arousal"": 0.608, ""dominance"": 0.736}, {""valence"": 0.05533333333333334, ""arousal"": 0.7953333333333333, ""dominance"": 0.3123333333333333}, {""valence"": 0.89775, ""arousal"": 0.5577500000000001, ""dominance"": 0.8109999999999999}, {""valence"": 0.104, ""arousal"": 0.856, ""dominance"": 0.419}]"
22,2021-03-27 12:43:16+00:00,"{""valence"": 0.5915255952380952, ""arousal"": 0.445226948051948, ""dominance"": 0.5225016774891774, ""emotion"": [0.0393939393939394, 0.038311688311688304, 0.03192640692640692, 0.047348484848484855, 0.0, 0.031818181818181815, 0.025432900432900432, 0.007575757575757575]}","[{""valence"": 0.1735, ""arousal"": 0.6367499999999999, ""dominance"": 0.4155}, {""valence"": 0.2582, ""arousal"": 0.5704, ""dominance"": 0.3726}, {""valence"": 0.6174999999999999, ""arousal"": 0.73875, ""dominance"": 0.7047500000000001}, {""valence"": 0.6674, ""arousal"": 0.492, ""dominance"": 0.7312000000000001}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.21075000000000002, ""arousal"": 0.5275, ""dominance"": 0.365}, {""valence"": 0.8823333333333333, ""arousal"": 0.6203333333333333, ""dominance"": 0.7373333333333334}, {""valence"": 0.041, ""arousal"": 0.539, ""dominance"": 0.333}]"
23,2021-04-02 07:27:34+00:00,"{""valence"": 0.5597817857142857, ""arousal"": 0.4384638492063493, ""dominance"": 0.5398986507936507, ""emotion"": [0.09726190476190476, 0.04964285714285714, 0.04055555555555555, 0.08095238095238096, 0.02464285714285714, 0.05123015873015874, 0.04047619047619047, 0.020476190476190474]}","[{""valence"": 0.2820909090909091, ""arousal"": 0.6942727272727272, ""dominance"": 0.6177272727272727}, {""valence"": 0.3005714285714286, ""arousal"": 0.7695714285714285, ""dominance"": 0.6684285714285715}, {""valence"": 0.6943333333333334, ""arousal"": 0.5973333333333334, ""dominance"": 0.7360000000000001}, {""valence"": 0.6935, ""arousal"": 0.48625, ""dominance"": 0.68575}, {""valence"": 0.27666666666666667, ""arousal"": 0.8456666666666667, ""dominance"": 0.6266666666666666}, {""valence"": 0.14514285714285716, ""arousal"": 0.5627142857142857, ""dominance"": 0.42071428571428576}, {""valence"": 0.7913333333333333, ""arousal"": 0.5073333333333333, ""dominance"": 0.6936666666666667}, {""valence"": 0.13666666666666666, ""arousal"": 0.6403333333333333, ""dominance"": 0.403}]"
24,2021-04-03 08:13:22+00:00,"{""valence"": 0.598933835978836, ""arousal"": 0.44844383597883597, ""dominance"": 0.5431771957671959, ""emotion"": [0.047407407407407405, 0.08071428571428571, 0.04888888888888889, 0.11063492063492063, 0.05333333333333334, 0.05785714285714286, 0.04851851851851852, 0.022857142857142857]}","[{""valence"": 0.16824999999999998, ""arousal"": 0.7095, ""dominance"": 0.41075}, {""valence"": 0.2502857142857143, ""arousal"": 0.6821428571428572, ""dominance"": 0.45728571428571435}, {""valence"": 0.69, ""arousal"": 0.53075, ""dominance"": 0.5827500000000001}, {""valence"": 0.7251, ""arousal"": 0.4372, ""dominance"": 0.6643}, {""valence"": 0.4715, ""arousal"": 0.59225, ""dominance"": 0.4755}, {""valence"": 0.1422, ""arousal"": 0.6808, ""dominance"": 0.3844}, {""valence"": 0.75275, ""arousal"": 0.4455, ""dominance"": 0.5855000000000001}, {""valence"": 0.344, ""arousal"": 0.5525, ""dominance"": 0.35550000000000004}]"
25,2021-04-07 16:53:45+00:00,"{""valence"": 0.5666046792328042, ""arousal"": 0.48504204695767195, ""dominance"": 0.5473606481481481, ""emotion"": [0.10044642857142859, 0.06683201058201059, 0.04699074074074074, 0.035763888888888894, 0.02280092592592593, 0.04588293650793651, 0.01011904761904762, 0.014467592592592593]}","[{""valence"": 0.18374999999999997, ""arousal"": 0.7135833333333333, ""dominance"": 0.4477499999999999}, {""valence"": 0.29325, ""arousal"": 0.7202500000000001, ""dominance"": 0.50825}, {""valence"": 0.47225, ""arousal"": 0.6095, ""dominance"": 0.56225}, {""valence"": 0.7282, ""arousal"": 0.4546, ""dominance"": 0.6763999999999999}, {""valence"": 0.29375, ""arousal"": 0.915, ""dominance"": 0.556}, {""valence"": 0.14675000000000002, ""arousal"": 0.671625, ""dominance"": 0.287125}, {""valence"": 0.9115, ""arousal"": 0.5095000000000001, ""dominance"": 0.6885}, {""valence"": 0.119, ""arousal"": 0.694, ""dominance"": 0.3486666666666667}]"
26,2021-04-10 05:53:52+00:00,"{""valence"": 0.5642561224489795, ""arousal"": 0.43778235071806504, ""dominance"": 0.5087113378684807, ""emotion"": [0.03386243386243387, 0.09686318972033257, 0.03219954648526077, 0.021541950113378682, 0.009523809523809525, 0.0455026455026455, 0.009523809523809525, 0.03371126228269085]}","[{""valence"": 0.302, ""arousal"": 0.53725, ""dominance"": 0.33525}, {""valence"": 0.3428181818181818, ""arousal"": 0.5879090909090909, ""dominance"": 0.4888181818181817}, {""valence"": 0.7316666666666666, ""arousal"": 0.4143333333333333, ""dominance"": 0.606}, {""valence"": 0.6323333333333333, ""arousal"": 0.37399999999999994, ""dominance"": 0.7973333333333333}, {""valence"": 0.938, ""arousal"": 0.608, ""dominance"": 0.736}, {""valence"": 0.0682, ""arousal"": 0.5612, ""dominance"": 0.2464}, {""valence"": 0.938, ""arousal"": 0.608, ""dominance"": 0.736}, {""valence"": 0.0974, ""arousal"": 0.4772, ""dominance"": 0.2606}]"
