Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
11,2020-12-02 01:23:31+00:00,"{""valence"": 0.5561389470318042, ""arousal"": 0.5103256264899122, ""dominance"": 0.6132779434850864, ""emotion"": [0.0909297052154195, 0.10570381998953428, 0.09801587301587303, 0.14331501831501833, 0.054497354497354496, 0.04965986394557823, 0.0373015873015873, 0.04965986394557823]}","[{""valence"": 0.30144444444444446, ""arousal"": 0.6061111111111112, ""dominance"": 0.49311111111111106}, {""valence"": 0.3393636363636363, ""arousal"": 0.6465454545454544, ""dominance"": 0.5681818181818182}, {""valence"": 0.5533333333333333, ""arousal"": 0.5741111111111111, ""dominance"": 0.6876666666666666}, {""valence"": 0.6966470588235295, ""arousal"": 0.5124705882352941, ""dominance"": 0.8095294117647059}, {""valence"": 0.5922, ""arousal"": 0.6530000000000001, ""dominance"": 0.7078}, {""valence"": 0.21939999999999998, ""arousal"": 0.6514, ""dominance"": 0.4024}, {""valence"": 0.8069999999999999, ""arousal"": 0.4383333333333333, ""dominance"": 0.6916666666666668}, {""valence"": 0.18, ""arousal"": 0.6485, ""dominance"": 0.41875}]"
12,2020-12-03 01:07:42+00:00,"{""valence"": 0.6156475905673275, ""arousal"": 0.49589336029467607, ""dominance"": 0.6163996050732892, ""emotion"": [0.06756664388243337, 0.0577922077922078, 0.0674498746867168, 0.1257936507936508, 0.013909774436090223, 0.04968766613503456, 0.02221177944862155, 0.012531328320802004]}","[{""valence"": 0.3807272727272727, ""arousal"": 0.7033636363636364, ""dominance"": 0.6725454545454546}, {""valence"": 0.4497142857142857, ""arousal"": 0.6336428571428572, ""dominance"": 0.6410714285714285}, {""valence"": 0.6943124999999999, ""arousal"": 0.60075, ""dominance"": 0.6791250000000001}, {""valence"": 0.6595384615384615, ""arousal"": 0.5058076923076923, ""dominance"": 0.7692307692307693}, {""valence"": 0.8972500000000001, ""arousal"": 0.50925, ""dominance"": 0.5944999999999999}, {""valence"": 0.21960000000000002, ""arousal"": 0.4545, ""dominance"": 0.4388000000000001}, {""valence"": 0.9264999999999999, ""arousal"": 0.5499999999999999, ""dominance"": 0.7455000000000002}, {""valence"": 0.323, ""arousal"": 0.701, ""dominance"": 0.6739999999999999}]"
13,2020-12-05 01:25:50+00:00,"{""valence"": 0.6552590907198862, ""arousal"": 0.4904137922683376, ""dominance"": 0.6031552458904732, ""emotion"": [0.06446470196470197, 0.053723359973359974, 0.058843240093240094, 0.1781977492204765, 0.03261946386946387, 0.030590243090243087, 0.022945804195804196, 0.039069264069264066]}","[{""valence"": 0.261125, ""arousal"": 0.6305000000000001, ""dominance"": 0.48962500000000003}, {""valence"": 0.30920000000000003, ""arousal"": 0.5979333333333333, ""dominance"": 0.5088}, {""valence"": 0.7656, ""arousal"": 0.39186666666666675, ""dominance"": 0.5862}, {""valence"": 0.6840588235294117, ""arousal"": 0.4697058823529413, ""dominance"": 0.7516764705882352}, {""valence"": 0.6620000000000001, ""arousal"": 0.516, ""dominance"": 0.609375}, {""valence"": 0.3058888888888889, ""arousal"": 0.5422222222222222, ""dominance"": 0.4917777777777778}, {""valence"": 0.8654, ""arousal"": 0.40490000000000004, ""dominance"": 0.6649}, {""valence"": 0.2683333333333333, ""arousal"": 0.5647777777777779, ""dominance"": 0.4158888888888889}]"
14,2020-12-07 00:01:49+00:00,"{""valence"": 0.6054562565812563, ""arousal"": 0.47823457353457355, ""dominance"": 0.5856155064155064, ""emotion"": [0.0515015015015015, 0.10818318318318319, 0.09414414414414414, 0.14904644904644906, 0.028528528528528524, 0.078003003003003, 0.07338052338052337, 0.024324324324324326]}","[{""valence"": 0.3654166666666667, ""arousal"": 0.6835833333333333, ""dominance"": 0.6058333333333333}, {""valence"": 0.41188235294117653, ""arousal"": 0.6824117647058825, ""dominance"": 0.6095294117647059}, {""valence"": 0.6959411764705884, ""arousal"": 0.48711764705882343, ""dominance"": 0.6685294117647058}, {""valence"": 0.7031666666666668, ""arousal"": 0.4849333333333334, ""dominance"": 0.7533000000000001}, {""valence"": 0.7428333333333335, ""arousal"": 0.5199999999999999, ""dominance"": 0.6731666666666666}, {""valence"": 0.22454545454545452, ""arousal"": 0.6107272727272727, ""dominance"": 0.3649090909090909}, {""valence"": 0.8544166666666665, ""arousal"": 0.42575, ""dominance"": 0.6899166666666666}, {""valence"": 0.11939999999999999, ""arousal"": 0.6914, ""dominance"": 0.40120000000000006}]"
15,2020-12-09 13:39:36+00:00,"{""valence"": 0.5710348725348724, ""arousal"": 0.49136868686868684, ""dominance"": 0.5796323833573833, ""emotion"": [0.08268398268398269, 0.0706108706108706, 0.04755892255892256, 0.09315776815776816, 0.03813131313131313, 0.09254449254449255, 0.021837421837421836, 0.015151515151515152]}","[{""valence"": 0.2105714285714286, ""arousal"": 0.6852857142857142, ""dominance"": 0.46528571428571425}, {""valence"": 0.3355454545454546, ""arousal"": 0.5630000000000001, ""dominance"": 0.5281818181818182}, {""valence"": 0.581375, ""arousal"": 0.605, ""dominance"": 0.73025}, {""valence"": 0.7011764705882353, ""arousal"": 0.4514705882352942, ""dominance"": 0.7212941176470589}, {""valence"": 0.5331666666666667, ""arousal"": 0.664, ""dominance"": 0.6643333333333333}, {""valence"": 0.30514285714285716, ""arousal"": 0.5557857142857142, ""dominance"": 0.434}, {""valence"": 0.7492, ""arousal"": 0.5433999999999999, ""dominance"": 0.726}, {""valence"": 0.303, ""arousal"": 0.668, ""dominance"": 0.48333333333333334}]"
16,2020-12-11 00:25:42+00:00,"{""valence"": 0.5433552754435107, ""arousal"": 0.5063201680672269, ""dominance"": 0.5967909430438842, ""emotion"": [0.12189542483660129, 0.111437908496732, 0.03902894491129785, 0.06372549019607844, 0.04458450046685341, 0.0607376283846872, 0.0065359477124183, 0.05835667600373483]}","[{""valence"": 0.2770769230769231, ""arousal"": 0.762, ""dominance"": 0.5967692307692307}, {""valence"": 0.22300000000000003, ""arousal"": 0.7213076923076923, ""dominance"": 0.5474615384615384}, {""valence"": 0.5812, ""arousal"": 0.6812, ""dominance"": 0.7478}, {""valence"": 0.7751250000000001, ""arousal"": 0.46387500000000004, ""dominance"": 0.790625}, {""valence"": 0.38659999999999994, ""arousal"": 0.6388000000000001, ""dominance"": 0.5376000000000001}, {""valence"": 0.15614285714285714, ""arousal"": 0.6627142857142859, ""dominance"": 0.41814285714285715}, {""valence"": 0.844, ""arousal"": 0.608, ""dominance"": 0.827}, {""valence"": 0.152, ""arousal"": 0.7054285714285715, ""dominance"": 0.3592857142857143}]"
17,2020-12-12 02:32:57+00:00,"{""valence"": 0.5794249278499277, ""arousal"": 0.4908302128427128, ""dominance"": 0.6076584235209236, ""emotion"": [0.11304112554112553, 0.12408008658008657, 0.10936147186147185, 0.13804112554112555, 0.024242424242424242, 0.13804112554112555, 0.025505050505050506, 0.038311688311688304]}","[{""valence"": 0.3399230769230769, ""arousal"": 0.6863076923076924, ""dominance"": 0.5785384615384616}, {""valence"": 0.31257142857142856, ""arousal"": 0.7652142857142857, ""dominance"": 0.629857142857143}, {""valence"": 0.5141538461538462, ""arousal"": 0.6276153846153847, ""dominance"": 0.683923076923077}, {""valence"": 0.7143125000000001, ""arousal"": 0.4748125, ""dominance"": 0.8034374999999999}, {""valence"": 0.391, ""arousal"": 0.7, ""dominance"": 0.61}, {""valence"": 0.19392307692307692, ""arousal"": 0.6466153846153847, ""dominance"": 0.4650769230769231}, {""valence"": 0.8433333333333333, ""arousal"": 0.5916666666666667, ""dominance"": 0.7726666666666667}, {""valence"": 0.128, ""arousal"": 0.575, ""dominance"": 0.328}]"
18,2020-12-13 15:11:04+00:00,"{""valence"": 0.5627877136752135, ""arousal"": 0.4947028998778998, ""dominance"": 0.5668486416361416, ""emotion"": [0.09030830280830279, 0.07428266178266177, 0.04474969474969475, 0.1544108669108669, 0.013186813186813187, 0.05970695970695971, 0.03241758241758242, 0.04432234432234432]}","[{""valence"": 0.27330769230769236, ""arousal"": 0.6649999999999998, ""dominance"": 0.5106923076923077}, {""valence"": 0.3783, ""arousal"": 0.6089, ""dominance"": 0.5543999999999999}, {""valence"": 0.6975714285714286, ""arousal"": 0.551, ""dominance"": 0.631}, {""valence"": 0.6711363636363636, ""arousal"": 0.44118181818181806, ""dominance"": 0.6546363636363637}, {""valence"": 0.949, ""arousal"": 0.589, ""dominance"": 0.71}, {""valence"": 0.17042857142857143, ""arousal"": 0.5531428571428572, ""dominance"": 0.33999999999999997}, {""valence"": 0.9103333333333333, ""arousal"": 0.5581666666666667, ""dominance"": 0.6615000000000001}, {""valence"": 0.14240000000000003, ""arousal"": 0.659, ""dominance"": 0.34719999999999995}]"
19,2020-12-15 05:21:43+00:00,"{""valence"": 0.5557744227994227, ""arousal"": 0.5358910304342124, ""dominance"": 0.6172844254230617, ""emotion"": [0.13398268398268398, 0.10250885478158205, 0.010625737898465172, 0.1346549914731733, 0.11181621408894137, 0.0347041847041847, 0.011707988980716254, 0.09675324675324676]}","[{""valence"": 0.22123076923076918, ""arousal"": 0.7216923076923079, ""dominance"": 0.487}, {""valence"": 0.47566666666666674, ""arousal"": 0.7017777777777777, ""dominance"": 0.7134444444444444}, {""valence"": 0.6185, ""arousal"": 0.6435, ""dominance"": 0.8565}, {""valence"": 0.6647500000000001, ""arousal"": 0.5043749999999999, ""dominance"": 0.798875}, {""valence"": 0.5111111111111112, ""arousal"": 0.7287777777777777, ""dominance"": 0.7679999999999999}, {""valence"": 0.1282, ""arousal"": 0.6452, ""dominance"": 0.3436}, {""valence"": 0.7955, ""arousal"": 0.482, ""dominance"": 0.688}, {""valence"": 0.14300000000000002, ""arousal"": 0.7155, ""dominance"": 0.38837499999999997}]"
20,2020-12-17 06:12:15+00:00,"{""valence"": 0.6103049272486774, ""arousal"": 0.5039602813852814, ""dominance"": 0.5902317279942281, ""emotion"": [0.12589586339586342, 0.09379509379509379, 0.10278980278980279, 0.14814814814814817, 0.04953703703703703, 0.100012025012025, 0.08863636363636364, 0.04677128427128427]}","[{""valence"": 0.3068421052631579, ""arousal"": 0.6559473684210527, ""dominance"": 0.512}, {""valence"": 0.4051538461538461, ""arousal"": 0.7514615384615385, ""dominance"": 0.7121538461538461}, {""valence"": 0.7077333333333332, ""arousal"": 0.6424, ""dominance"": 0.7589333333333333}, {""valence"": 0.69395, ""arousal"": 0.5810500000000001, ""dominance"": 0.7692499999999999}, {""valence"": 0.6379999999999999, ""arousal"": 0.6616, ""dominance"": 0.6726000000000001}, {""valence"": 0.26166666666666666, ""arousal"": 0.59225, ""dominance"": 0.3934166666666667}, {""valence"": 0.8529166666666667, ""arousal"": 0.5910833333333334, ""dominance"": 0.75075}, {""valence"": 0.19100000000000003, ""arousal"": 0.6169999999999999, ""dominance"": 0.36528571428571427}]"
21,2020-12-19 00:47:30+00:00,"{""valence"": 0.600134126984127, ""arousal"": 0.5034848412698414, ""dominance"": 0.5712507936507938, ""emotion"": [0.07849206349206347, 0.07055555555555555, 0.07341269841269842, 0.08722222222222223, 0.008333333333333333, 0.08222222222222222, 0.03055555555555555, 0.04285714285714285]}","[{""valence"": 0.2181666666666667, ""arousal"": 0.7434999999999999, ""dominance"": 0.4665000000000001}, {""valence"": 0.303, ""arousal"": 0.6624285714285715, ""dominance"": 0.5727142857142857}, {""valence"": 0.7857142857142857, ""arousal"": 0.5535714285714286, ""dominance"": 0.6704285714285715}, {""valence"": 0.77775, ""arousal"": 0.5865, ""dominance"": 0.843125}, {""valence"": 0.64, ""arousal"": 0.716, ""dominance"": 0.898}, {""valence"": 0.09800000000000002, ""arousal"": 0.6696666666666666, ""dominance"": 0.2728333333333333}, {""valence"": 0.9550000000000001, ""arousal"": 0.7766666666666667, ""dominance"": 0.8253333333333334}, {""valence"": 0.14450000000000002, ""arousal"": 0.6595, ""dominance"": 0.2585}]"
22,2020-12-20 01:18:25+00:00,"{""valence"": 0.6180119212962963, ""arousal"": 0.48303958333333324, ""dominance"": 0.6108002314814817, ""emotion"": [0.07824074074074074, 0.06851851851851852, 0.03148148148148148, 0.10289351851851851, 0.0, 0.049421296296296297, 0.0, 0.030671296296296294]}","[{""valence"": 0.23222222222222222, ""arousal"": 0.7287777777777777, ""dominance"": 0.5075555555555555}, {""valence"": 0.4241428571428572, ""arousal"": 0.6314285714285715, ""dominance"": 0.549}, {""valence"": 0.546, ""arousal"": 0.47324999999999995, ""dominance"": 0.527}, {""valence"": 0.615, ""arousal"": 0.4883333333333333, ""dominance"": 0.7699333333333332}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.2233333333333333, ""arousal"": 0.615, ""dominance"": 0.3775}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.34625, ""arousal"": 0.59625, ""dominance"": 0.573}]"
23,2020-12-22 06:12:47+00:00,"{""valence"": 0.5837506673881676, ""arousal"": 0.49923419913419925, ""dominance"": 0.6027155303030303, ""emotion"": [0.09015151515151515, 0.0931096681096681, 0.046518759018759015, 0.16935425685425687, 0.03838383838383839, 0.042171717171717166, 0.018308080808080808, 0.018939393939393936]}","[{""valence"": 0.27390000000000003, ""arousal"": 0.6315999999999999, ""dominance"": 0.4809}, {""valence"": 0.3476, ""arousal"": 0.5989, ""dominance"": 0.5259}, {""valence"": 0.751, ""arousal"": 0.3954285714285714, ""dominance"": 0.5574285714285714}, {""valence"": 0.7103809523809522, ""arousal"": 0.4388571428571429, ""dominance"": 0.704809523809524}, {""valence"": 0.6377999999999999, ""arousal"": 0.5072, ""dominance"": 0.6542000000000001}, {""valence"": 0.21139999999999998, ""arousal"": 0.5248, ""dominance"": 0.2866}, {""valence"": 0.8380000000000001, ""arousal"": 0.2776666666666667, ""dominance"": 0.593}, {""valence"": 0.365, ""arousal"": 0.394, ""dominance"": 0.2985}]"
24,2020-12-25 13:32:32+00:00,"{""valence"": 0.6169751189140078, ""arousal"": 0.5136560071615627, ""dominance"": 0.6333772206188875, ""emotion"": [0.09032921810699589, 0.07741301907968573, 0.07445887445887447, 0.08517048794826572, 0.05142563198118754, 0.04091844369622147, 0.05512933568489124, 0.035509860509860505]}","[{""valence"": 0.31611764705882356, ""arousal"": 0.692529411764706, ""dominance"": 0.5726470588235293}, {""valence"": 0.39914285714285713, ""arousal"": 0.7059285714285715, ""dominance"": 0.6482142857142857}, {""valence"": 0.6741249999999999, ""arousal"": 0.5064375000000001, ""dominance"": 0.6508125000000001}, {""valence"": 0.6832941176470589, ""arousal"": 0.5133529411764705, ""dominance"": 0.7879999999999999}, {""valence"": 0.6528888888888889, ""arousal"": 0.6953333333333335, ""dominance"": 0.7898888888888889}, {""valence"": 0.2065714285714286, ""arousal"": 0.6357142857142856, ""dominance"": 0.43014285714285716}, {""valence"": 0.8626666666666667, ""arousal"": 0.5652222222222222, ""dominance"": 0.6621111111111112}, {""valence"": 0.19599999999999998, ""arousal"": 0.6746666666666666, ""dominance"": 0.46549999999999997}]"
25,2020-12-27 02:56:18+00:00,"{""valence"": 0.6113339231556973, ""arousal"": 0.4639957796683603, ""dominance"": 0.5758958682894167, ""emotion"": [0.03944818622237977, 0.04828075150655796, 0.04399444641380125, 0.09135944700460827, 0.03161802355350743, 0.029363110008271295, 0.030453149001536096, 0.025138839654968687]}","[{""valence"": 0.22944444444444445, ""arousal"": 0.6425555555555555, ""dominance"": 0.4896666666666667}, {""valence"": 0.23766666666666664, ""arousal"": 0.7135555555555555, ""dominance"": 0.5459999999999999}, {""valence"": 0.6884444444444443, ""arousal"": 0.5185555555555555, ""dominance"": 0.6781111111111111}, {""valence"": 0.6838749999999999, ""arousal"": 0.4335, ""dominance"": 0.7421249999999999}, {""valence"": 0.6697142857142857, ""arousal"": 0.5280000000000001, ""dominance"": 0.6497142857142857}, {""valence"": 0.16283333333333333, ""arousal"": 0.6695000000000001, ""dominance"": 0.42183333333333334}, {""valence"": 0.8681666666666666, ""arousal"": 0.4811666666666667, ""dominance"": 0.7178333333333334}, {""valence"": 0.19266666666666668, ""arousal"": 0.6421666666666667, ""dominance"": 0.5606666666666666}]"
