Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
10,2014-08-07 12:53:14+00:00,"{""valence"": 0.6286401493930904, ""arousal"": 0.44873888888888885, ""dominance"": 0.49357427637721757, ""emotion"": [0.03235294117647059, 0.026050420168067225, 0.08888888888888888, 0.09477124183006536, 0.0058823529411764705, 0.026470588235294114, 0.0580765639589169, 0.011764705882352941]}","[{""valence"": 0.1315, ""arousal"": 0.69, ""dominance"": 0.41475}, {""valence"": 0.28325, ""arousal"": 0.6849999999999999, ""dominance"": 0.50825}, {""valence"": 0.5890000000000001, ""arousal"": 0.5722857142857142, ""dominance"": 0.5814285714285715}, {""valence"": 0.7642222222222222, ""arousal"": 0.55, ""dominance"": 0.6253333333333333}, {""valence"": 0.23, ""arousal"": 0.94, ""dominance"": 0.627}, {""valence"": 0.09866666666666668, ""arousal"": 0.6066666666666666, ""dominance"": 0.34400000000000003}, {""valence"": 0.9181666666666667, ""arousal"": 0.5523333333333332, ""dominance"": 0.6591666666666666}, {""valence"": 0.11699999999999999, ""arousal"": 0.655, ""dominance"": 0.40549999999999997}]"
11,2014-08-09 10:00:49+00:00,"{""valence"": 0.6309774615384618, ""arousal"": 0.4959703675213675, ""dominance"": 0.5370088205128206, ""emotion"": [0.06107692307692307, 0.03052136752136752, 0.09256410256410258, 0.14048717948717948, 0.0714102564102564, 0.04022222222222222, 0.1504871794871795, 0.033]}","[{""valence"": 0.3417142857142857, ""arousal"": 0.6602857142857143, ""dominance"": 0.5241428571428571}, {""valence"": 0.3714, ""arousal"": 0.767, ""dominance"": 0.617}, {""valence"": 0.7020000000000001, ""arousal"": 0.552, ""dominance"": 0.6422222222222221}, {""valence"": 0.8233, ""arousal"": 0.5332000000000001, ""dominance"": 0.6739999999999999}, {""valence"": 0.7298, ""arousal"": 0.6544, ""dominance"": 0.6212}, {""valence"": 0.23620000000000002, ""arousal"": 0.6746, ""dominance"": 0.442}, {""valence"": 0.8405999999999999, ""arousal"": 0.5221000000000001, ""dominance"": 0.6577}, {""valence"": 0.06366666666666666, ""arousal"": 0.7516666666666666, ""dominance"": 0.448}]"
12,2014-08-13 12:21:39+00:00,"{""valence"": 0.5709276315789474, ""arousal"": 0.4827087719298245, ""dominance"": 0.5055456140350877, ""emotion"": [0.04956140350877193, 0.07719298245614034, 0.11008771929824562, 0.06885964912280702, 0.013157894736842105, 0.08245614035087719, 0.013157894736842105, 0.08684210526315789]}","[{""valence"": 0.18533333333333332, ""arousal"": 0.7075, ""dominance"": 0.4515}, {""valence"": 0.17528571428571427, ""arousal"": 0.7951428571428572, ""dominance"": 0.46}, {""valence"": 0.5207, ""arousal"": 0.48109999999999997, ""dominance"": 0.46229999999999993}, {""valence"": 0.674, ""arousal"": 0.4337142857142857, ""dominance"": 0.6348571428571429}, {""valence"": 0.082, ""arousal"": 0.892, ""dominance"": 0.433}, {""valence"": 0.192625, ""arousal"": 0.7288749999999999, ""dominance"": 0.42550000000000004}, {""valence"": 1.0, ""arousal"": 0.519, ""dominance"": 0.673}, {""valence"": 0.1222, ""arousal"": 0.6706000000000001, ""dominance"": 0.3984}]"
13,2014-08-17 09:51:22+00:00,"{""valence"": 0.5933188405797102, ""arousal"": 0.5098884057971015, ""dominance"": 0.5549963768115941, ""emotion"": [0.07753623188405796, 0.09057971014492752, 0.0891304347826087, 0.07391304347826087, 0.018115942028985504, 0.015217391304347825, 0.052898550724637686, 0.008695652173913044]}","[{""valence"": 0.2602, ""arousal"": 0.7066, ""dominance"": 0.48660000000000003}, {""valence"": 0.471, ""arousal"": 0.6844000000000001, ""dominance"": 0.6368}, {""valence"": 0.7202857142857143, ""arousal"": 0.48942857142857144, ""dominance"": 0.5642857142857143}, {""valence"": 0.757875, ""arousal"": 0.436, ""dominance"": 0.655625}, {""valence"": 0.9115, ""arousal"": 0.29100000000000004, ""dominance"": 0.698}, {""valence"": 0.1815, ""arousal"": 0.5055000000000001, ""dominance"": 0.3565}, {""valence"": 0.8635, ""arousal"": 0.4186666666666667, ""dominance"": 0.6345}, {""valence"": 0.0355, ""arousal"": 0.575, ""dominance"": 0.26749999999999996}]"
14,2014-08-22 10:09:39+00:00,"{""valence"": 0.6736838571428571, ""arousal"": 0.4749256666666667, ""dominance"": 0.5394218571428572, ""emotion"": [0.08366666666666667, 0.034, 0.142, 0.07204761904761904, 0.01, 0.03371428571428571, 0.081, 0.05233333333333332]}","[{""valence"": 0.13844444444444445, ""arousal"": 0.7305555555555555, ""dominance"": 0.4194444444444445}, {""valence"": 0.38549999999999995, ""arousal"": 0.65, ""dominance"": 0.51225}, {""valence"": 0.7716363636363636, ""arousal"": 0.4895454545454545, ""dominance"": 0.5948181818181818}, {""valence"": 0.7711111111111112, ""arousal"": 0.4443333333333333, ""dominance"": 0.6706666666666667}, {""valence"": 0.938, ""arousal"": 0.368, ""dominance"": 0.534}, {""valence"": 0.17733333333333332, ""arousal"": 0.35799999999999993, ""dominance"": 0.29433333333333334}, {""valence"": 0.8890000000000001, ""arousal"": 0.5643333333333334, ""dominance"": 0.6940000000000001}, {""valence"": 0.012166666666666666, ""arousal"": 0.6333333333333334, ""dominance"": 0.2783333333333333}]"
15,2014-08-24 00:24:09+00:00,"{""valence"": 0.6043918934240362, ""arousal"": 0.4775360166288738, ""dominance"": 0.5137439531368103, ""emotion"": [0.018783068783068783, 0.03888888888888889, 0.07195767195767196, 0.0687830687830688, 0.04391534391534392, 0.08015873015873015, 0.07923280423280422, 0.07671957671957672]}","[{""valence"": 0.153, ""arousal"": 0.7096666666666667, ""dominance"": 0.5053333333333333}, {""valence"": 0.22949999999999998, ""arousal"": 0.6892499999999999, ""dominance"": 0.6575}, {""valence"": 0.8346666666666667, ""arousal"": 0.4822222222222222, ""dominance"": 0.585}, {""valence"": 0.8204444444444444, ""arousal"": 0.5106666666666667, ""dominance"": 0.6882222222222221}, {""valence"": 0.8158333333333333, ""arousal"": 0.5766666666666667, ""dominance"": 0.6788333333333333}, {""valence"": 0.367, ""arousal"": 0.5619999999999999, ""dominance"": 0.5426}, {""valence"": 0.8459, ""arousal"": 0.5302, ""dominance"": 0.6125999999999998}, {""valence"": 0.08566666666666667, ""arousal"": 0.523, ""dominance"": 0.20000000000000004}]"
16,2014-08-26 00:53:06+00:00,"{""valence"": 0.6463577380952382, ""arousal"": 0.4738370129870129, ""dominance"": 0.5217599025974027, ""emotion"": [0.054978354978354974, 0.0409090909090909, 0.10043290043290044, 0.10649350649350647, 0.01406926406926407, 0.0409090909090909, 0.0906926406926407, 0.08484848484848485]}","[{""valence"": 0.2264, ""arousal"": 0.6376, ""dominance"": 0.42399999999999993}, {""valence"": 0.051666666666666666, ""arousal"": 0.666, ""dominance"": 0.34333333333333327}, {""valence"": 0.8123333333333335, ""arousal"": 0.42649999999999993, ""dominance"": 0.6871666666666667}, {""valence"": 0.7875714285714286, ""arousal"": 0.487, ""dominance"": 0.6862857142857142}, {""valence"": 0.8855, ""arousal"": 0.4625, ""dominance"": 0.7829999999999999}, {""valence"": 0.3016666666666667, ""arousal"": 0.6433333333333334, ""dominance"": 0.4669999999999999}, {""valence"": 0.8643750000000001, ""arousal"": 0.4595, ""dominance"": 0.630875}, {""valence"": 0.12675, ""arousal"": 0.64575, ""dominance"": 0.32399999999999995}]"
17,2014-08-28 13:12:52+00:00,"{""valence"": 0.6227877551020409, ""arousal"": 0.4620664115646259, ""dominance"": 0.5195470238095237, ""emotion"": [0.020833333333333332, 0.04166666666666667, 0.05327380952380952, 0.044047619047619044, 0.011904761904761904, 0.017857142857142856, 0.05595238095238096, 0.039880952380952385]}","[{""valence"": 0.08933333333333333, ""arousal"": 0.608, ""dominance"": 0.25033333333333335}, {""valence"": 0.4685, ""arousal"": 0.4405, ""dominance"": 0.44599999999999995}, {""valence"": 0.77375, ""arousal"": 0.49125, ""dominance"": 0.579}, {""valence"": 0.7041999999999999, ""arousal"": 0.47620000000000007, ""dominance"": 0.6355999999999999}, {""valence"": 0.5, ""arousal"": 0.641, ""dominance"": 0.586}, {""valence"": 0.4425, ""arousal"": 0.5465, ""dominance"": 0.4595}, {""valence"": 0.8795, ""arousal"": 0.49275, ""dominance"": 0.57975}, {""valence"": 0.32720000000000005, ""arousal"": 0.5359999999999999, ""dominance"": 0.43200000000000005}]"
18,2014-09-03 01:49:32+00:00,"{""valence"": 0.6040596031746032, ""arousal"": 0.49859686507936496, ""dominance"": 0.5259290476190476, ""emotion"": [0.0830952380952381, 0.07, 0.05972222222222222, 0.08444444444444445, 0.075, 0.056666666666666664, 0.06805555555555555, 0.05476190476190476]}","[{""valence"": 0.21300000000000002, ""arousal"": 0.7585714285714287, ""dominance"": 0.4492857142857143}, {""valence"": 0.27159999999999995, ""arousal"": 0.8099999999999999, ""dominance"": 0.5176000000000001}, {""valence"": 0.6502857142857144, ""arousal"": 0.45257142857142857, ""dominance"": 0.5112857142857142}, {""valence"": 0.7937142857142857, ""arousal"": 0.6601428571428573, ""dominance"": 0.7504285714285714}, {""valence"": 0.74875, ""arousal"": 0.6495, ""dominance"": 0.6257499999999999}, {""valence"": 0.39175, ""arousal"": 0.5887499999999999, ""dominance"": 0.416}, {""valence"": 0.890142857142857, ""arousal"": 0.5945714285714285, ""dominance"": 0.7242857142857143}, {""valence"": 0.17775000000000002, ""arousal"": 0.593, ""dominance"": 0.3075}]"
19,2014-09-06 00:03:18+00:00,"{""valence"": 0.6804693333333334, ""arousal"": 0.4524387619047618, ""dominance"": 0.559368380952381, ""emotion"": [0.013714285714285714, 0.04, 0.08904761904761906, 0.09609523809523807, 0.0717142857142857, 0.04, 0.09704761904761904, 0.013714285714285714]}","[{""valence"": 0.1145, ""arousal"": 0.8015000000000001, ""dominance"": 0.369}, {""valence"": 0.562, ""arousal"": 0.44, ""dominance"": 0.57}, {""valence"": 0.842, ""arousal"": 0.46440000000000003, ""dominance"": 0.6302000000000001}, {""valence"": 0.848, ""arousal"": 0.585, ""dominance"": 0.6558571428571428}, {""valence"": 0.6901999999999999, ""arousal"": 0.6402000000000001, ""dominance"": 0.5721999999999999}, {""valence"": 0.562, ""arousal"": 0.44, ""dominance"": 0.57}, {""valence"": 0.9062857142857144, ""arousal"": 0.5707142857142856, ""dominance"": 0.6422857142857143}, {""valence"": 0.13, ""arousal"": 0.669, ""dominance"": 0.348}]"
20,2014-09-09 02:25:01+00:00,"{""valence"": 0.6016552910052909, ""arousal"": 0.468426455026455, ""dominance"": 0.486663315696649, ""emotion"": [0.07936507936507936, 0.051587301587301584, 0.048500881834215165, 0.08862433862433862, 0.015432098765432098, 0.056878306878306875, 0.046296296296296294, 0.09788359788359786]}","[{""valence"": 0.08499999999999999, ""arousal"": 0.4444, ""dominance"": 0.21260000000000004}, {""valence"": 0.0834, ""arousal"": 0.5096, ""dominance"": 0.2272}, {""valence"": 0.6617999999999999, ""arousal"": 0.3376, ""dominance"": 0.47759999999999997}, {""valence"": 0.6896666666666667, ""arousal"": 0.5405, ""dominance"": 0.5761666666666667}, {""valence"": 0.354, ""arousal"": 0.6705, ""dominance"": 0.4005}, {""valence"": 0.10266666666666667, ""arousal"": 0.5351666666666667, ""dominance"": 0.214}, {""valence"": 0.759, ""arousal"": 0.408, ""dominance"": 0.48824999999999996}, {""valence"": 0.18414285714285714, ""arousal"": 0.4754285714285714, ""dominance"": 0.25657142857142856}]"
21,2014-09-13 00:20:20+00:00,"{""valence"": 0.6268679629629631, ""arousal"": 0.5162824074074075, ""dominance"": 0.5495488888888889, ""emotion"": [0.006666666666666667, 0.015925925925925923, 0.0575925925925926, 0.03203703703703704, 0.02333333333333333, 0.018703703703703705, 0.09277777777777778, 0.04]}","[{""valence"": 0.286, ""arousal"": 0.948, ""dominance"": 0.67}, {""valence"": 0.25499999999999995, ""arousal"": 0.8063333333333332, ""dominance"": 0.7520000000000001}, {""valence"": 0.7931250000000001, ""arousal"": 0.5349999999999999, ""dominance"": 0.591375}, {""valence"": 0.7111999999999999, ""arousal"": 0.5157999999999999, ""dominance"": 0.6370000000000001}, {""valence"": 0.7646666666666667, ""arousal"": 0.6503333333333333, ""dominance"": 0.5529999999999999}, {""valence"": 0.20833333333333334, ""arousal"": 0.5363333333333333, ""dominance"": 0.4226666666666667}, {""valence"": 0.907875, ""arousal"": 0.65275, ""dominance"": 0.689625}, {""valence"": 0.42525, ""arousal"": 0.4305, ""dominance"": 0.41150000000000003}]"
22,2020-12-25 22:16:37+00:00,"{""valence"": 0.698868820861678, ""arousal"": 0.47618327664399085, ""dominance"": 0.582957596371882, ""emotion"": [0.06037414965986394, 0.05799319727891157, 0.058843537414965986, 0.0433673469387755, 0.02976190476190476, 0.006802721088435374, 0.10600907029478458, 0.015873015873015872]}","[{""valence"": 0.3674, ""arousal"": 0.7447999999999999, ""dominance"": 0.6754}, {""valence"": 0.3048, ""arousal"": 0.6856000000000001, ""dominance"": 0.5968}, {""valence"": 0.7869999999999999, ""arousal"": 0.4885, ""dominance"": 0.6835}, {""valence"": 0.8527999999999999, ""arousal"": 0.5838, ""dominance"": 0.8084}, {""valence"": 0.8036666666666666, ""arousal"": 0.547, ""dominance"": 0.8213333333333334}, {""valence"": 0.071, ""arousal"": 0.652, ""dominance"": 0.4}, {""valence"": 0.8935833333333333, ""arousal"": 0.591, ""dominance"": 0.6985}, {""valence"": 0.073, ""arousal"": 0.784, ""dominance"": 0.431}]"
23,2021-01-04 03:44:07+00:00,"{""valence"": 0.573981349206349, ""arousal"": 0.4946315759637189, ""dominance"": 0.5877150793650794, ""emotion"": [0.0747732426303855, 0.09671201814058958, 0.09234693877551019, 0.16377551020408163, 0.08293650793650793, 0.11099773242630386, 0.08214285714285714, 0.08055555555555556]}","[{""valence"": 0.24516666666666667, ""arousal"": 0.7325, ""dominance"": 0.5331666666666667}, {""valence"": 0.2305714285714286, ""arousal"": 0.7707142857142858, ""dominance"": 0.5451428571428572}, {""valence"": 0.8304999999999999, ""arousal"": 0.6, ""dominance"": 0.7506666666666666}, {""valence"": 0.8068888888888889, ""arousal"": 0.4853333333333334, ""dominance"": 0.7748888888888888}, {""valence"": 0.6343333333333333, ""arousal"": 0.6305, ""dominance"": 0.7281666666666667}, {""valence"": 0.263125, ""arousal"": 0.751625, ""dominance"": 0.539875}, {""valence"": 0.9328, ""arousal"": 0.5424, ""dominance"": 0.7372}, {""valence"": 0.3205, ""arousal"": 0.7301666666666667, ""dominance"": 0.5606666666666666}]"
24,2021-01-08 05:22:31+00:00,"{""valence"": 0.5460652777777777, ""arousal"": 0.5411333333333334, ""dominance"": 0.5483222222222223, ""emotion"": [0.21354166666666669, 0.08159722222222221, 0.090625, 0.04583333333333333, 0.09930555555555556, 0.059027777777777776, 0.075, 0.034722222222222224]}","[{""valence"": 0.202, ""arousal"": 0.7748888888888888, ""dominance"": 0.5685555555555557}, {""valence"": 0.2018333333333333, ""arousal"": 0.7393333333333333, ""dominance"": 0.6056666666666667}, {""valence"": 0.6076666666666667, ""arousal"": 0.4566666666666667, ""dominance"": 0.5599999999999999}, {""valence"": 0.74375, ""arousal"": 0.4995, ""dominance"": 0.7082499999999999}, {""valence"": 0.4276000000000001, ""arousal"": 0.7104, ""dominance"": 0.6577999999999999}, {""valence"": 0.20339999999999997, ""arousal"": 0.611, ""dominance"": 0.42540000000000006}, {""valence"": 0.948, ""arousal"": 0.574, ""dominance"": 0.6986666666666667}, {""valence"": 0.23533333333333337, ""arousal"": 0.6456666666666667, ""dominance"": 0.45966666666666667}]"
25,2021-01-11 00:59:20+00:00,"{""valence"": 0.5080845828414009, ""arousal"": 0.5459941361668633, ""dominance"": 0.5516089580873671, ""emotion"": [0.22395710350255807, 0.1042404565131838, 0.05762987012987013, 0.04978354978354978, 0.011363636363636364, 0.03869047619047619, 0.03598484848484848, 0.08898071625344352]}","[{""valence"": 0.15620000000000003, ""arousal"": 0.7440666666666668, ""dominance"": 0.4570666666666666}, {""valence"": 0.2068571428571429, ""arousal"": 0.7758571428571429, ""dominance"": 0.5041428571428571}, {""valence"": 0.7306, ""arousal"": 0.5564, ""dominance"": 0.5354}, {""valence"": 0.748, ""arousal"": 0.3538, ""dominance"": 0.6632}, {""valence"": 0.64, ""arousal"": 0.716, ""dominance"": 0.898}, {""valence"": 0.43825000000000003, ""arousal"": 0.6679999999999999, ""dominance"": 0.45675}, {""valence"": 0.8613333333333332, ""arousal"": 0.407, ""dominance"": 0.5943333333333333}, {""valence"": 0.062000000000000006, ""arousal"": 0.7357142857142858, ""dominance"": 0.32571428571428573}]"
