Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
10,2020-02-14 11:56:46+00:00,"{""valence"": 0.6552033471359558, ""arousal"": 0.45695648723257404, ""dominance"": 0.5433831953071084, ""emotion"": [0.03333333333333333, 0.0318840579710145, 0.09082125603864732, 0.08019323671497584, 0.07028985507246377, 0.02318840579710145, 0.07210144927536231, 0.008695652173913044]}","[{""valence"": 0.42525, ""arousal"": 0.678, ""dominance"": 0.6685}, {""valence"": 0.347, ""arousal"": 0.6125, ""dominance"": 0.5674999999999999}, {""valence"": 0.671125, ""arousal"": 0.40012499999999995, ""dominance"": 0.536375}, {""valence"": 0.75525, ""arousal"": 0.484375, ""dominance"": 0.64775}, {""valence"": 0.7894999999999999, ""arousal"": 0.5421666666666667, ""dominance"": 0.5813333333333334}, {""valence"": 0.508, ""arousal"": 0.435, ""dominance"": 0.3825}, {""valence"": 0.8544999999999999, ""arousal"": 0.5329999999999999, ""dominance"": 0.669}, {""valence"": 0.204, ""arousal"": 0.51, ""dominance"": 0.162}]"
11,2020-02-22 18:12:54+00:00,"{""valence"": 0.6559331439393938, ""arousal"": 0.5008436363636364, ""dominance"": 0.558567840909091, ""emotion"": [0.033295454545454545, 0.05034090909090909, 0.14659090909090908, 0.10662878787878789, 0.05625, 0.04409090909090909, 0.09375, 0.02287878787878788]}","[{""valence"": 0.14625, ""arousal"": 0.904, ""dominance"": 0.58925}, {""valence"": 0.2542, ""arousal"": 0.6688, ""dominance"": 0.465}, {""valence"": 0.6898750000000001, ""arousal"": 0.433875, ""dominance"": 0.5631250000000001}, {""valence"": 0.8126666666666668, ""arousal"": 0.4761666666666666, ""dominance"": 0.6428333333333334}, {""valence"": 0.8285, ""arousal"": 0.4835, ""dominance"": 0.5385}, {""valence"": 0.0956, ""arousal"": 0.7796, ""dominance"": 0.4016}, {""valence"": 0.85425, ""arousal"": 0.43925, ""dominance"": 0.58125}, {""valence"": 0.246, ""arousal"": 0.5206666666666666, ""dominance"": 0.22766666666666668}]"
12,2020-03-05 01:32:14+00:00,"{""valence"": 0.6332390542328042, ""arousal"": 0.49544049272486773, ""dominance"": 0.5411713128306878, ""emotion"": [0.040625, 0.08129960317460318, 0.12921626984126985, 0.14861111111111114, 0.04861111111111111, 0.01736111111111111, 0.11284722222222222, 0.006944444444444444]}","[{""valence"": 0.173, ""arousal"": 0.7712, ""dominance"": 0.47000000000000003}, {""valence"": 0.4042857142857143, ""arousal"": 0.5718571428571428, ""dominance"": 0.5091428571428571}, {""valence"": 0.7374666666666666, ""arousal"": 0.44486666666666674, ""dominance"": 0.6051333333333333}, {""valence"": 0.8062, ""arousal"": 0.45899999999999996, ""dominance"": 0.6411333333333332}, {""valence"": 0.756875, ""arousal"": 0.538, ""dominance"": 0.618}, {""valence"": 0.432, ""arousal"": 0.6825, ""dominance"": 0.5175}, {""valence"": 0.9069999999999999, ""arousal"": 0.5043636363636363, ""dominance"": 0.649090909090909}, {""valence"": 0.031, ""arousal"": 0.802, ""dominance"": 0.43}]"
13,2020-03-09 00:01:27+00:00,"{""valence"": 0.6442078502415458, ""arousal"": 0.4503438405797101, ""dominance"": 0.5446397342995166, ""emotion"": [0.026086956521739136, 0.05507246376811594, 0.12427536231884058, 0.10386473429951691, 0.06570048309178744, 0.017391304347826087, 0.06908212560386474, 0.008695652173913044]}","[{""valence"": 0.2763333333333333, ""arousal"": 0.8260000000000001, ""dominance"": 0.5883333333333334}, {""valence"": 0.43739999999999996, ""arousal"": 0.517, ""dominance"": 0.471}, {""valence"": 0.663, ""arousal"": 0.3523, ""dominance"": 0.5097}, {""valence"": 0.8715999999999999, ""arousal"": 0.41719999999999996, ""dominance"": 0.5746}, {""valence"": 0.77625, ""arousal"": 0.38525, ""dominance"": 0.52}, {""valence"": 0.25, ""arousal"": 0.47, ""dominance"": 0.33399999999999996}, {""valence"": 0.8986000000000001, ""arousal"": 0.41319999999999996, ""dominance"": 0.5746}, {""valence"": 0.125, ""arousal"": 0.625, ""dominance"": 0.373}]"
14,2020-03-28 15:07:33+00:00,"{""valence"": 0.6266632575757576, ""arousal"": 0.483270238095238, ""dominance"": 0.5169303571428573, ""emotion"": [0.06753246753246754, 0.075, 0.08446969696969696, 0.05075757575757575, 0.014772727272727272, 0.015584415584415584, 0.035227272727272725, 0.012987012987012986]}","[{""valence"": 0.27049999999999996, ""arousal"": 0.7917500000000001, ""dominance"": 0.49524999999999997}, {""valence"": 0.42175000000000007, ""arousal"": 0.6142500000000001, ""dominance"": 0.47}, {""valence"": 0.76625, ""arousal"": 0.518875, ""dominance"": 0.5845}, {""valence"": 0.84775, ""arousal"": 0.5225, ""dominance"": 0.60975}, {""valence"": 0.7865, ""arousal"": 0.4935, ""dominance"": 0.599}, {""valence"": 0.14300000000000002, ""arousal"": 0.784, ""dominance"": 0.2965}, {""valence"": 0.8755, ""arousal"": 0.681, ""dominance"": 0.62875}, {""valence"": 0.2285, ""arousal"": 0.7010000000000001, ""dominance"": 0.47350000000000003}]"
15,2020-04-13 05:41:06+00:00,"{""valence"": 0.5522560966810968, ""arousal"": 0.47332160894660896, ""dominance"": 0.5212665945165945, ""emotion"": [0.12146464646464648, 0.08737373737373737, 0.10137085137085138, 0.06186868686868687, 0.031746031746031744, 0.05555555555555556, 0.04942279942279942, 0.05555555555555556]}","[{""valence"": 0.23116666666666663, ""arousal"": 0.7043333333333334, ""dominance"": 0.4885000000000001}, {""valence"": 0.24833333333333332, ""arousal"": 0.6846666666666668, ""dominance"": 0.536}, {""valence"": 0.5941666666666667, ""arousal"": 0.5281666666666666, ""dominance"": 0.6075}, {""valence"": 0.6472, ""arousal"": 0.5386, ""dominance"": 0.7444}, {""valence"": 0.421, ""arousal"": 0.52525, ""dominance"": 0.46749999999999997}, {""valence"": 0.19933333333333333, ""arousal"": 0.546, ""dominance"": 0.37599999999999995}, {""valence"": 0.7155, ""arousal"": 0.5705, ""dominance"": 0.6765}, {""valence"": 0.19933333333333333, ""arousal"": 0.546, ""dominance"": 0.37599999999999995}]"
16,2020-04-20 01:51:12+00:00,"{""valence"": 0.6500810978835978, ""arousal"": 0.4850945238095237, ""dominance"": 0.5390785846560848, ""emotion"": [0.015873015873015872, 0.013650793650793651, 0.11883597883597882, 0.06031746031746032, 0.08425925925925926, 0.02222222222222222, 0.11374338624338624, 0.02222222222222222]}","[{""valence"": 0.284, ""arousal"": 0.6106666666666667, ""dominance"": 0.45333333333333337}, {""valence"": 0.35766666666666663, ""arousal"": 0.5593333333333333, ""dominance"": 0.44533333333333336}, {""valence"": 0.8156666666666667, ""arousal"": 0.5767500000000001, ""dominance"": 0.6307499999999998}, {""valence"": 0.7645, ""arousal"": 0.49649999999999994, ""dominance"": 0.58925}, {""valence"": 0.8481666666666667, ""arousal"": 0.6226666666666666, ""dominance"": 0.6848333333333333}, {""valence"": 0.0885, ""arousal"": 0.4205, ""dominance"": 0.168}, {""valence"": 0.9265000000000001, ""arousal"": 0.6182000000000001, ""dominance"": 0.6624999999999999}, {""valence"": 0.0885, ""arousal"": 0.4205, ""dominance"": 0.168}]"
17,2020-04-26 01:10:48+00:00,"{""valence"": 0.6038153333333333, ""arousal"": 0.4838560476190476, ""dominance"": 0.5383896666666668, ""emotion"": [0.08571428571428572, 0.10809523809523808, 0.1275238095238095, 0.05514285714285714, 0.04942857142857142, 0.048, 0.07942857142857142, 0.048]}","[{""valence"": 0.4326666666666667, ""arousal"": 0.7083333333333334, ""dominance"": 0.604}, {""valence"": 0.4296666666666667, ""arousal"": 0.4835, ""dominance"": 0.44616666666666666}, {""valence"": 0.7142727272727273, ""arousal"": 0.47181818181818175, ""dominance"": 0.5819090909090909}, {""valence"": 0.7748333333333334, ""arousal"": 0.4953333333333334, ""dominance"": 0.6675}, {""valence"": 0.8859999999999999, ""arousal"": 0.5636, ""dominance"": 0.7084}, {""valence"": 0.596, ""arousal"": 0.6895, ""dominance"": 0.6639999999999999}, {""valence"": 0.8650000000000001, ""arousal"": 0.6002857142857143, ""dominance"": 0.6894285714285715}, {""valence"": 0.596, ""arousal"": 0.6895, ""dominance"": 0.6639999999999999}]"
18,2020-05-08 01:04:19+00:00,"{""valence"": 0.6259537157287157, ""arousal"": 0.43568686868686873, ""dominance"": 0.5308317640692642, ""emotion"": [0.005681818181818182, 0.028409090909090908, 0.08257575757575758, 0.07328643578643579, 0.0, 0.005681818181818182, 0.06823593073593073, 0.0]}","[{""valence"": 0.021, ""arousal"": 0.856, ""dominance"": 0.528}, {""valence"": 0.323, ""arousal"": 0.7155, ""dominance"": 0.567}, {""valence"": 0.6405714285714287, ""arousal"": 0.49685714285714283, ""dominance"": 0.5557142857142858}, {""valence"": 0.6788750000000001, ""arousal"": 0.47737499999999994, ""dominance"": 0.65025}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.021, ""arousal"": 0.856, ""dominance"": 0.528}, {""valence"": 0.7418333333333335, ""arousal"": 0.5736666666666667, ""dominance"": 0.6455000000000001}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
19,2020-05-20 18:57:27+00:00,"{""valence"": 0.6162524891774892, ""arousal"": 0.4484179189857762, ""dominance"": 0.5157298443619871, ""emotion"": [0.040532879818594096, 0.06003401360544217, 0.0909297052154195, 0.08492063492063491, 0.08214285714285714, 0.006802721088435374, 0.09603174603174602, 0.007936507936507936]}","[{""valence"": 0.38499999999999995, ""arousal"": 0.732, ""dominance"": 0.6158}, {""valence"": 0.4258571428571429, ""arousal"": 0.6628571428571429, ""dominance"": 0.6098571428571429}, {""valence"": 0.6384285714285715, ""arousal"": 0.44800000000000006, ""dominance"": 0.5974285714285715}, {""valence"": 0.7778571428571429, ""arousal"": 0.5378571428571429, ""dominance"": 0.7415714285714285}, {""valence"": 0.7646, ""arousal"": 0.548, ""dominance"": 0.7028000000000001}, {""valence"": 0.333, ""arousal"": 0.656, ""dominance"": 0.52}, {""valence"": 0.8552857142857143, ""arousal"": 0.5020000000000001, ""dominance"": 0.7191428571428571}, {""valence"": 0.0, ""arousal"": 0.678, ""dominance"": 0.294}]"
20,2020-06-05 21:10:08+00:00,"{""valence"": 0.6289092261904762, ""arousal"": 0.49707658730158727, ""dominance"": 0.5484078869047618, ""emotion"": [0.030357142857142857, 0.07212301587301587, 0.13373015873015873, 0.04712301587301587, 0.05267857142857142, 0.06170634920634921, 0.0787202380952381, 0.03705357142857143]}","[{""valence"": 0.33699999999999997, ""arousal"": 0.561, ""dominance"": 0.4626666666666666}, {""valence"": 0.2802, ""arousal"": 0.5524000000000001, ""dominance"": 0.4434}, {""valence"": 0.6976, ""arousal"": 0.45920000000000005, ""dominance"": 0.5450999999999999}, {""valence"": 0.6286666666666667, ""arousal"": 0.5813333333333334, ""dominance"": 0.656}, {""valence"": 0.8056666666666666, ""arousal"": 0.5656666666666667, ""dominance"": 0.6956666666666665}, {""valence"": 0.17760000000000004, ""arousal"": 0.5876, ""dominance"": 0.291}, {""valence"": 0.8709999999999999, ""arousal"": 0.5631999999999999, ""dominance"": 0.7078}, {""valence"": 0.10433333333333333, ""arousal"": 0.5993333333333333, ""dominance"": 0.29633333333333334}]"
21,2020-06-22 20:04:19+00:00,"{""valence"": 0.5742654125286478, ""arousal"": 0.4814251400560224, ""dominance"": 0.49341355996944225, ""emotion"": [0.08494397759103642, 0.07759103641456583, 0.1711293608352432, 0.030863254392666156, 0.037815126050420166, 0.03195823784059078, 0.030863254392666156, 0.00980392156862745]}","[{""valence"": 0.43712499999999993, ""arousal"": 0.7550000000000001, ""dominance"": 0.6175}, {""valence"": 0.3952857142857143, ""arousal"": 0.764, ""dominance"": 0.5311428571428571}, {""valence"": 0.6130833333333333, ""arousal"": 0.46425, ""dominance"": 0.5406666666666667}, {""valence"": 0.9145, ""arousal"": 0.6259999999999999, ""dominance"": 0.699}, {""valence"": 0.5105, ""arousal"": 0.5625, ""dominance"": 0.44899999999999995}, {""valence"": 0.16325, ""arousal"": 0.70025, ""dominance"": 0.2465}, {""valence"": 0.8967499999999999, ""arousal"": 0.602, ""dominance"": 0.7317499999999999}, {""valence"": 0.115, ""arousal"": 0.538, ""dominance"": 0.176}]"
22,2020-06-26 15:39:52+00:00,"{""valence"": 0.5786765527950309, ""arousal"": 0.52023033126294, ""dominance"": 0.5329811076604554, ""emotion"": [0.1427536231884058, 0.12681159420289856, 0.07681159420289854, 0.020703933747412008, 0.043478260869565216, 0.035507246376811595, 0.03881987577639751, 0.021739130434782608]}","[{""valence"": 0.45389999999999997, ""arousal"": 0.7727999999999999, ""dominance"": 0.6061}, {""valence"": 0.44088888888888883, ""arousal"": 0.8089999999999998, ""dominance"": 0.5883333333333334}, {""valence"": 0.6431250000000001, ""arousal"": 0.505125, ""dominance"": 0.58375}, {""valence"": 0.804, ""arousal"": 0.45199999999999996, ""dominance"": 0.6930000000000001}, {""valence"": 0.6563333333333333, ""arousal"": 0.5133333333333333, ""dominance"": 0.6266666666666667}, {""valence"": 0.17975, ""arousal"": 0.6970000000000001, ""dominance"": 0.1965}, {""valence"": 0.8355, ""arousal"": 0.509, ""dominance"": 0.7450000000000001}, {""valence"": 0.271, ""arousal"": 0.442, ""dominance"": 0.336}]"
23,2020-07-02 14:19:46+00:00,"{""valence"": 0.5861581176673567, ""arousal"": 0.4432182884748102, ""dominance"": 0.5113340148378192, ""emotion"": [0.02505175983436853, 0.02194616977225673, 0.07142857142857142, 0.0497239475500345, 0.03209109730848861, 0.010869565217391304, 0.04791235334713596, 0.007246376811594202]}","[{""valence"": 0.4342, ""arousal"": 0.6960000000000001, ""dominance"": 0.6372}, {""valence"": 0.31899999999999995, ""arousal"": 0.6795, ""dominance"": 0.53325}, {""valence"": 0.6836666666666666, ""arousal"": 0.5144444444444445, ""dominance"": 0.6186666666666666}, {""valence"": 0.79475, ""arousal"": 0.5307499999999999, ""dominance"": 0.696875}, {""valence"": 0.714, ""arousal"": 0.5835, ""dominance"": 0.69}, {""valence"": 0.582, ""arousal"": 0.5, ""dominance"": 0.649}, {""valence"": 0.8128888888888888, ""arousal"": 0.5057777777777779, ""dominance"": 0.6163333333333333}, {""valence"": 0.583, ""arousal"": 0.433, ""dominance"": 0.465}]"
24,2020-07-07 00:28:33+00:00,"{""valence"": 0.6326665079365079, ""arousal"": 0.4922440476190476, ""dominance"": 0.5699143452380951, ""emotion"": [0.055952380952380955, 0.046031746031746035, 0.06067460317460318, 0.04611111111111111, 0.024285714285714285, 0.0125, 0.021111111111111112, 0.00625]}","[{""valence"": 0.25033333333333335, ""arousal"": 0.7233333333333333, ""dominance"": 0.5288333333333334}, {""valence"": 0.34400000000000003, ""arousal"": 0.5526666666666668, ""dominance"": 0.5081666666666667}, {""valence"": 0.5147142857142858, ""arousal"": 0.47700000000000004, ""dominance"": 0.5321428571428573}, {""valence"": 0.7734, ""arousal"": 0.4226, ""dominance"": 0.6084}, {""valence"": 0.41566666666666663, ""arousal"": 0.6426666666666667, ""dominance"": 0.4746666666666666}, {""valence"": 0.1765, ""arousal"": 0.694, ""dominance"": 0.538}, {""valence"": 0.782, ""arousal"": 0.448, ""dominance"": 0.6026666666666668}, {""valence"": 0.061, ""arousal"": 0.849, ""dominance"": 0.604}]"
25,2020-07-11 03:12:09+00:00,"{""valence"": 0.6166520186335404, ""arousal"": 0.47143530020703933, ""dominance"": 0.5208129399585921, ""emotion"": [0.041304347826086954, 0.05217391304347826, 0.04611801242236025, 0.06102484472049689, 0.053726708074534155, 0.01956521739130435, 0.06102484472049689, 0.056211180124223596]}","[{""valence"": 0.153, ""arousal"": 0.7479999999999999, ""dominance"": 0.36366666666666664}, {""valence"": 0.27625, ""arousal"": 0.7645, ""dominance"": 0.5135000000000001}, {""valence"": 0.8079999999999999, ""arousal"": 0.7071666666666666, ""dominance"": 0.6188333333333333}, {""valence"": 0.6822222222222223, ""arousal"": 0.4997777777777778, ""dominance"": 0.5926666666666667}, {""valence"": 0.47540000000000004, ""arousal"": 0.6396, ""dominance"": 0.48180000000000006}, {""valence"": 0.1355, ""arousal"": 0.6905, ""dominance"": 0.2485}, {""valence"": 0.812125, ""arousal"": 0.641125, ""dominance"": 0.620375}, {""valence"": 0.3458, ""arousal"": 0.5854000000000001, ""dominance"": 0.42040000000000005}]"
26,2020-07-27 14:54:20+00:00,"{""valence"": 0.6340971611721612, ""arousal"": 0.4440211288711289, ""dominance"": 0.528957858807859, ""emotion"": [0.028846153846153848, 0.02692307692307692, 0.05299284049284049, 0.06704961704961705, 0.08031413031413032, 0.013186813186813187, 0.043972693972693974, 0.0]}","[{""valence"": 0.125, ""arousal"": 0.8049999999999999, ""dominance"": 0.404}, {""valence"": 0.486, ""arousal"": 0.6859999999999999, ""dominance"": 0.445}, {""valence"": 0.8116666666666668, ""arousal"": 0.45211111111111113, ""dominance"": 0.595}, {""valence"": 0.8212857142857141, ""arousal"": 0.44671428571428573, ""dominance"": 0.5834285714285714}, {""valence"": 0.6797272727272727, ""arousal"": 0.5404545454545455, ""dominance"": 0.5650909090909092}, {""valence"": 0.285, ""arousal"": 0.44, ""dominance"": 0.349}, {""valence"": 0.945857142857143, ""arousal"": 0.532, ""dominance"": 0.641}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
