DateTime,Text,Words_VAD_Emotion,Tweet_VAD_Emotion,Segment_ID
2022-10-19 17:44:01+00:00,"First: @Energy will release another 15 million barrels from the Strategic Petroleum Reserve, a responsible move at… https://t.co/IkQFEdwXYR","{""first"": {""valence"": 0.625, ""arousal"": 0.5, ""dominance"": 0.788, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""energy"": {""valence"": 0.944, ""arousal"": 0.725, ""dominance"": 0.868, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""will"": {""valence"": 0.698, ""arousal"": 0.408, ""dominance"": 0.735, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""release"": {""valence"": 0.74, ""arousal"": 0.606, ""dominance"": 0.741, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""million"": {""valence"": 0.776, ""arousal"": 0.647, ""dominance"": 0.812, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""strategic"": {""valence"": 0.786, ""arousal"": 0.708, ""dominance"": 0.861, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""petroleum"": {""valence"": 0.583, ""arousal"": 0.451, ""dominance"": 0.64, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 1]}, ""reserve"": {""valence"": 0.585, ""arousal"": 0.289, ""dominance"": 0.589, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""responsible"": {""valence"": 0.837, ""arousal"": 0.527, ""dominance"": 0.833, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}, ""move"": {""valence"": 0.656, ""arousal"": 0.647, ""dominance"": 0.67, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.7229999999999999, ""arousal"": 0.5508, ""dominance"": 0.7536999999999999, ""emotion"": [0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1]}",0
2022-10-19 17:44:01+00:00,"Second: We need to responsibly increase American oil production without delaying our transition to clean energy.

W… https://t.co/rpRoLoCCzI","{""second"": {""valence"": 0.49, ""arousal"": 0.21, ""dominance"": 0.25, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""need"": {""valence"": 0.51, ""arousal"": 0.574, ""dominance"": 0.2, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""increase"": {""valence"": 0.81, ""arousal"": 0.657, ""dominance"": 0.886, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""oil"": {""valence"": 0.521, ""arousal"": 0.278, ""dominance"": 0.306, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""production"": {""valence"": 0.694, ""arousal"": 0.594, ""dominance"": 0.781, ""emotion"": [0, 0, 1, 0, 0, 0, 0, 0]}, ""transition"": {""valence"": 0.605, ""arousal"": 0.561, ""dominance"": 0.558, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""clean"": {""valence"": 0.827, ""arousal"": 0.17, ""dominance"": 0.5, ""emotion"": [0, 0, 0, 1, 0, 0, 1, 0]}}","{""valence"": 0.6367142857142857, ""arousal"": 0.4348571428571428, ""dominance"": 0.4972857142857143, ""emotion"": [0.0, 0.0, 0.14285714285714285, 0.14285714285714285, 0.0, 0.0, 0.14285714285714285, 0.0]}",0
2022-10-19 17:44:02+00:00,"Third: It's time for energy companies to pass through their lower costs to consumers.

Refiners are making double w… https://t.co/DzWz3mLXFZ","{""third"": {""valence"": 0.551, ""arousal"": 0.187, ""dominance"": 0.304, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""time"": {""valence"": 0.604, ""arousal"": 0.288, ""dominance"": 0.609, ""emotion"": [0, 0, 1, 0, 0, 0, 0, 0]}, ""energy"": {""valence"": 0.944, ""arousal"": 0.725, ""dominance"": 0.868, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""pass"": {""valence"": 0.51, ""arousal"": 0.324, ""dominance"": 0.362, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""lower"": {""valence"": 0.327, ""arousal"": 0.296, ""dominance"": 0.258, ""emotion"": [0, 0, 0, 0, 0, 1, 0, 0]}, ""double"": {""valence"": 0.677, ""arousal"": 0.378, ""dominance"": 0.569, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6021666666666666, ""arousal"": 0.36633333333333334, ""dominance"": 0.49500000000000005, ""emotion"": [0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0]}",1
2022-10-19 18:30:00+00:00,"I'm doing everything I can to blunt Putin's price hike at the pump. And we're seeing results.

Gas prices fell at a… https://t.co/K0Y4c34Zcd","{""can"": {""valence"": 0.662, ""arousal"": 0.36, ""dominance"": 0.454, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""blunt"": {""valence"": 0.551, ""arousal"": 0.68, ""dominance"": 0.925, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""price"": {""valence"": 0.479, ""arousal"": 0.475, ""dominance"": 0.535, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""hike"": {""valence"": 0.615, ""arousal"": 0.442, ""dominance"": 0.538, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""pump"": {""valence"": 0.417, ""arousal"": 0.882, ""dominance"": 0.681, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""fell"": {""valence"": 0.255, ""arousal"": 0.462, ""dominance"": 0.25, ""emotion"": [0, 0, 0, 0, 0, 1, 0, 0]}}","{""valence"": 0.4965, ""arousal"": 0.5501666666666667, ""dominance"": 0.5638333333333333, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0]}",1
2022-10-19 19:19:57+00:00,Tune in as I deliver remarks on the Bipartisan Infrastructure Law and America’s manufacturing boom. https://t.co/7FfnRlcaqZ,"{""tune"": {""valence"": 0.708, ""arousal"": 0.479, ""dominance"": 0.426, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""deliver"": {""valence"": 0.583, ""arousal"": 0.37, ""dominance"": 0.582, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""infrastructure"": {""valence"": 0.604, ""arousal"": 0.46, ""dominance"": 0.694, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""law"": {""valence"": 0.74, ""arousal"": 0.59, ""dominance"": 0.815, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}, ""manufacturing"": {""valence"": 0.653, ""arousal"": 0.613, ""dominance"": 0.804, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""boom"": {""valence"": 0.604, ""arousal"": 0.655, ""dominance"": 0.731, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6486666666666666, ""arousal"": 0.5278333333333333, ""dominance"": 0.6753333333333332, ""emotion"": [0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0]}",1
2022-10-19 20:27:00+00:00,We're building a strong supply chain for electric vehicles and battery supplies right here in America.,"{""building"": {""valence"": 0.705, ""arousal"": 0.288, ""dominance"": 0.673, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""strong"": {""valence"": 0.912, ""arousal"": 0.745, ""dominance"": 0.895, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""supply"": {""valence"": 0.708, ""arousal"": 0.519, ""dominance"": 0.603, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""chain"": {""valence"": 0.378, ""arousal"": 0.5, ""dominance"": 0.547, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""electric"": {""valence"": 0.458, ""arousal"": 0.708, ""dominance"": 0.512, ""emotion"": [0, 0, 0, 0, 1, 0, 1, 0]}, ""battery"": {""valence"": 0.48, ""arousal"": 0.425, ""dominance"": 0.442, ""emotion"": [1, 0, 0, 0, 0, 0, 0, 0]}, ""supplies"": {""valence"": 0.698, ""arousal"": 0.39, ""dominance"": 0.595, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""right"": {""valence"": 0.74, ""arousal"": 0.352, ""dominance"": 0.71, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6348750000000001, ""arousal"": 0.49087499999999995, ""dominance"": 0.622125, ""emotion"": [0.125, 0.0, 0.0, 0.0, 0.125, 0.0, 0.125, 0.0]}",1
2022-10-19 21:00:00+00:00,"When the United States decides to invest considerable resources in a new industry like electric vehicle batteries,… https://t.co/IPvET9lrap","{""united"": {""valence"": 0.781, ""arousal"": 0.431, ""dominance"": 0.783, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}, ""invest"": {""valence"": 0.65, ""arousal"": 0.663, ""dominance"": 0.682, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""considerable"": {""valence"": 0.653, ""arousal"": 0.314, ""dominance"": 0.683, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""resources"": {""valence"": 0.604, ""arousal"": 0.348, ""dominance"": 0.627, ""emotion"": [0, 0, 0, 1, 0, 0, 1, 0]}, ""new"": {""valence"": 0.917, ""arousal"": 0.49, ""dominance"": 0.582, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""industry"": {""valence"": 0.65, ""arousal"": 0.447, ""dominance"": 0.836, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""like"": {""valence"": 0.719, ""arousal"": 0.353, ""dominance"": 0.446, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""electric"": {""valence"": 0.458, ""arousal"": 0.708, ""dominance"": 0.512, ""emotion"": [0, 0, 0, 0, 1, 0, 1, 0]}, ""vehicle"": {""valence"": 0.641, ""arousal"": 0.565, ""dominance"": 0.5, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6747777777777779, ""arousal"": 0.479888888888889, ""dominance"": 0.6278888888888888, ""emotion"": [0.0, 0.0, 0.0, 0.2222222222222222, 0.1111111111111111, 0.0, 0.2222222222222222, 0.0]}",1
2022-10-19 22:59:49+00:00,Taking action to lower gas prices isn’t about politics. It’s about lowering costs for American families. https://t.co/ldA7gXypwq,"{""action"": {""valence"": 0.76, ""arousal"": 0.898, ""dominance"": 0.802, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""lower"": {""valence"": 0.327, ""arousal"": 0.296, ""dominance"": 0.258, ""emotion"": [0, 0, 0, 0, 0, 1, 0, 0]}, ""gas"": {""valence"": 0.396, ""arousal"": 0.408, ""dominance"": 0.519, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""politics"": {""valence"": 0.25, ""arousal"": 0.528, ""dominance"": 0.855, ""emotion"": [1, 0, 0, 0, 0, 0, 0, 0]}, ""lowering"": {""valence"": 0.286, ""arousal"": 0.363, ""dominance"": 0.236, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.40380000000000005, ""arousal"": 0.4986, ""dominance"": 0.534, ""emotion"": [0.2, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0]}",1
2022-10-20 00:19:40+00:00,"The future of vehicles is electric. But right now, nearly 75 percent of battery manufacturing is done in China.
 
M… https://t.co/E71Ud3w9Td","{""future"": {""valence"": 0.888, ""arousal"": 0.644, ""dominance"": 0.786, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""electric"": {""valence"": 0.458, ""arousal"": 0.708, ""dominance"": 0.512, ""emotion"": [0, 0, 0, 0, 1, 0, 1, 0]}, ""right"": {""valence"": 0.74, ""arousal"": 0.352, ""dominance"": 0.71, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""percent"": {""valence"": 0.47, ""arousal"": 0.35, ""dominance"": 0.356, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""battery"": {""valence"": 0.48, ""arousal"": 0.425, ""dominance"": 0.442, ""emotion"": [1, 0, 0, 0, 0, 0, 0, 0]}, ""manufacturing"": {""valence"": 0.653, ""arousal"": 0.613, ""dominance"": 0.804, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6148333333333333, ""arousal"": 0.5153333333333333, ""dominance"": 0.6016666666666667, ""emotion"": [0.16666666666666666, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0]}",1
2022-10-20 12:30:56+00:00,"Charging excess margins on gas as an unjustified war rages on Europe’s doorstep is wrong.
 
Energy companies: lower… https://t.co/SWTdlatvPR","{""excess"": {""valence"": 0.385, ""arousal"": 0.889, ""dominance"": 0.712, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""gas"": {""valence"": 0.396, ""arousal"": 0.408, ""dominance"": 0.519, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""unjustified"": {""valence"": 0.288, ""arousal"": 0.541, ""dominance"": 0.314, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""war"": {""valence"": 0.022, ""arousal"": 0.892, ""dominance"": 0.727, ""emotion"": [0, 1, 0, 0, 0, 0, 0, 0]}, ""doorstep"": {""valence"": 0.531, ""arousal"": 0.274, ""dominance"": 0.391, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.32439999999999997, ""arousal"": 0.6008, ""dominance"": 0.5326, ""emotion"": [0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
